STATEFP,COUNTYFP,TRACTCE10,BLOCKCE10,GEOID10,NAME10,tree_can,imp_surf,blocks,cells,developed,forest,percent_dev,percent_for
51,125,950100,4209,511259501004209,Block 4209,65.46153846153847,2.923076923076923,8609,26,4,19,15.384615384615385,73.07692307692307
51,125,950100,4212,511259501004212,Block 4212,68.53333333333333,5.316666666666666,8610,60,16,40,26.666666666666668,66.66666666666666
51,125,950200,4102,511259502004102,Block 4102,19,1,8611,1,1,0,100,0
51,125,950200,2052,511259502002052,Block 2052,27.071428571428573,6.571428571428571,8612,14,5,9,35.714285714285715,64.28571428571429
51,125,950200,2053,511259502002053,Block 2053,87.92379182156134,0.13197026022304834,8613,1076,54,1005,5.018587360594796,93.40148698884758
51,125,950200,2132,511259502002132,Block 2132,55.333333333333336,8.88888888888889,8614,9,3,6,33.33333333333333,66.66666666666666
51,125,950100,2034,511259501002034,Block 2034,29.8,47.6,8615,5,5,0,100,0
51,125,950100,3057,511259501003057,Block 3057,2.6666666666666665,45.833333333333336,8616,6,6,0,100,0
51,125,950100,4076,511259501004076,Block 4076,66,1,8617,1,1,0,100,0
51,125,950300,3091,511259503003091,Block 3091,55.475,0.0125,8618,80,1,56,1.25,70
51,125,950100,2070,511259501002070,Block 2070,91.25,3,8619,4,3,1,75,25
51,125,950100,1092,511259501001092,Block 1092,83.50299401197604,1.4251497005988023,8620,167,32,135,19.16167664670659,80.83832335329342
51,125,950300,1123,511259503001123,Block 1123,0,55,8621,3,3,0,100,0
51,125,950100,1099,511259501001099,Block 1099,55,4,8622,1,1,0,100,0
51,125,950100,3013,511259501003013,Block 3013,0,2.142857142857143,8623,7,2,0,28.57142857142857,0
51,125,950100,1165,511259501001165,Block 1165,18,0,8624,1,0,0,0,0
51,125,950300,1158,511259503001158,Block 1158,58,0.3333333333333333,8625,3,1,2,33.33333333333333,66.66666666666666
51,125,950300,4032,511259503004032,Block 4032,0,4.583333333333333,8626,12,6,0,50,0
51,125,950100,4045,511259501004045,Block 4045,7,22.75,8627,4,3,0,75,0
51,109,950201,3033,511099502013033,Block 3033,18.022222222222222,1.0222222222222221,8628,270,40,57,14.814814814814813,21.11111111111111
51,109,950300,3038,511099503003038,Block 3038,84.87035739313245,0.15206727400140155,8629,1427,78,1180,5.466012613875263,82.69096005606167
51,109,950500,2078,511099505002078,Block 2078,38.719298245614034,1.6842105263157894,8630,57,9,25,15.789473684210526,43.859649122807014
51,109,950300,3006,511099503003006,Block 3006,54.96617566830333,0.2918712493180578,8631,1833,49,914,2.673213311511184,49.86361156573923
51,109,950300,3007,511099503003007,Block 3007,55.16901408450704,1.4788732394366197,8632,284,41,204,14.43661971830986,71.83098591549296
51,109,950201,3070,511099502013070,Block 3070,49,0,8633,10,0,0,0,0
51,109,950500,3082,511099505003082,Block 3082,50.833333333333336,0.16666666666666666,8634,6,1,3,16.666666666666664,50
51,109,950300,3107,511099503003107,Block 3107,0,71,8635,1,1,0,100,0
51,109,950300,3015,511099503003015,Block 3015,0,4,8636,1,1,0,100,0
51,109,950300,2211,511099503002211,Block 2211,50.18235294117647,4.711764705882353,8637,170,63,92,37.05882352941177,54.11764705882353
51,109,950300,1096,511099503001096,Block 1096,18.976190476190474,17.05952380952381,8638,84,47,9,55.952380952380956,10.714285714285714
51,109,950201,1037,511099502011037,Block 1037,82.89211618257261,0.05394190871369295,8639,241,5,143,2.0746887966804977,59.33609958506224
51,109,950300,1044,511099503001044,Block 1044,54.74418604651163,0.6378737541528239,8640,301,33,173,10.96345514950166,57.475083056478404
51,109,950300,2041,511099503002041,Block 2041,34.5,21.5,8641,2,2,0,100,0
51,109,950300,2112,511099503002112,Block 2112,26.2,0,8642,5,0,2,0,40
51,109,950201,1048,511099502011048,Block 1048,0,20.333333333333332,8643,3,2,0,66.66666666666666,0
51,109,950300,2109,511099503002109,Block 2109,7,0.2,8644,5,1,0,20,0
51,109,950300,2111,511099503002111,Block 2111,0,2,8645,2,1,0,50,0
51,109,950300,2146,511099503002146,Block 2146,22,1,8646,1,1,0,100,0
51,109,950300,2142,511099503002142,Block 2142,0,43,8647,1,1,0,100,0
51,109,950100,2083,511099501002083,Block 2083,54.414414414414416,3.324324324324324,8648,111,31,55,27.927927927927925,49.549549549549546
51,109,950202,1182,511099502021182,Block 1182,76.42222222222222,0.4031746031746032,8649,315,25,269,7.936507936507936,85.39682539682539
51,109,950300,2194,511099503002194,Block 2194,30,0.5,8650,2,1,1,50,50
51,109,950100,1104,511099501001104,Block 1104,43.27896995708154,4.484978540772532,8651,233,86,61,36.9098712446352,26.180257510729614
51,109,950100,1146,511099501001146,Block 1146,49.82914572864322,8.64824120603015,8652,199,160,38,80.40201005025126,19.09547738693467
51,109,950300,3052,511099503003052,Block 3052,76,0,8653,1,0,1,0,100
51,109,950100,1052,511099501001052,Block 1052,56.41353383458647,5.422932330827067,8654,532,190,265,35.714285714285715,49.81203007518797
51,109,950300,3074,511099503003074,Block 3074,37.333333333333336,4.333333333333333,8655,3,2,1,66.66666666666666,33.33333333333333
51,109,950201,3051,511099502013051,Block 3051,60.24454545454545,0.4809090909090909,8656,2200,162,1454,7.363636363636364,66.0909090909091
51,109,950202,2023,511099502022023,Block 2023,63.17722602739726,0.6917808219178082,8657,1168,78,875,6.678082191780822,74.91438356164383
51,109,950100,1184,511099501001184,Block 1184,65.94285714285714,1.7047619047619047,8658,105,20,71,19.047619047619047,67.61904761904762
51,109,950300,3085,511099503003085,Block 3085,20.361702127659573,6.425531914893617,8659,47,25,6,53.191489361702125,12.76595744680851
51,109,950100,1261,511099501001261,Block 1261,32.96774193548387,0.8387096774193549,8660,62,3,27,4.838709677419355,43.54838709677419
51,109,950100,1178,511099501001178,Block 1178,70.36942675159236,0.4140127388535032,8661,157,10,131,6.369426751592357,83.43949044585987
51,109,950100,1034,511099501001034,Block 1034,27.963265306122448,1.4244897959183673,8662,735,27,228,3.6734693877551026,31.020408163265305
51,109,950100,1138,511099501001138,Block 1138,46.75107296137339,4.012875536480687,8663,233,124,85,53.21888412017167,36.48068669527897
51,109,950100,1072,511099501001072,Block 1072,75.66666666666667,3,8664,3,1,2,33.33333333333333,66.66666666666666
51,109,950100,1051,511099501001051,Block 1051,71.94339622641509,2.5018867924528303,8665,265,50,204,18.867924528301888,76.9811320754717
51,109,950100,2228,511099501002228,Block 2228,89.125,0.25,8666,8,2,6,25,75
51,109,950100,1009,511099501001009,Block 1009,28.894736842105264,15.052631578947368,8667,38,15,2,39.473684210526315,5.263157894736842
51,109,950100,2222,511099501002222,Block 2222,60,3.8620689655172415,8668,29,8,18,27.586206896551722,62.06896551724138
51,109,950100,2020,511099501002020,Block 2020,68.47018572825024,3.010752688172043,8669,1023,257,667,25.12218963831867,65.20039100684262
51,109,950300,1129,511099503001129,Block 1129,64.2542372881356,0.4343220338983051,8670,472,28,326,5.932203389830509,69.0677966101695
51,109,950300,1122,511099503001122,Block 1122,82.38474025974025,0.12824675324675325,8671,616,21,454,3.4090909090909087,73.7012987012987
51,109,950300,1137,511099503001137,Block 1137,73.9009608277901,0.1426459719142646,8672,1353,53,942,3.917220990391722,69.62305986696231
51,109,950100,2066,511099501002066,Block 2066,6.166666666666667,6.666666666666667,8673,6,1,0,16.666666666666664,0
51,109,950202,1074,511099502021074,Block 1074,71,0,8674,2,0,0,0,0
51,003,011201,3071,510030112013071,Block 3071,84.33878504672897,0.34579439252336447,8675,428,23,377,5.373831775700935,88.08411214953271
51,003,011202,1089,510030112021089,Block 1089,44.107142857142854,2.5357142857142856,8676,28,4,6,14.285714285714285,21.428571428571427
51,003,011000,5012,510030110005012,Block 5012,50.06666666666667,12.333333333333334,8677,15,9,6,60,40
51,003,011202,2043,510030112022043,Block 2043,56.45054945054945,1.2527472527472527,8678,91,2,57,2.197802197802198,62.637362637362635
51,003,011302,1020,510030113021020,Block 1020,21,71,8679,1,1,0,100,0
51,003,011000,1005,510030110001005,Block 1005,31.08433734939759,4.674698795180723,8680,83,31,8,37.34939759036144,9.63855421686747
51,003,011201,3014,510030112013014,Block 3014,69.78616352201257,0.025157232704402517,8681,1272,14,928,1.10062893081761,72.95597484276729
51,003,011201,3003,510030112013003,Block 3003,28.054794520547944,2.3926940639269407,8682,219,17,39,7.76255707762557,17.80821917808219
51,079,030200,3066,510790302003066,Block 3066,1.75,31.416666666666668,8683,12,11,0,91.66666666666666,0
51,079,030101,2040,510790301012040,Block 2040,20.025316455696203,4.227848101265823,8684,79,20,15,25.31645569620253,18.9873417721519
51,079,030200,2032,510790302002032,Block 2032,80,0,8685,1,0,1,0,100
51,079,030101,1098,510790301011098,Block 1098,90.6159420289855,0.7536231884057971,8686,276,65,205,23.55072463768116,74.27536231884058
51,079,030200,3045,510790302003045,Block 3045,39.666666666666664,1.7777777777777777,8687,27,8,11,29.629629629629626,40.74074074074074
51,079,030101,1090,510790301011090,Block 1090,81.8,1.9333333333333333,8688,15,11,4,73.33333333333333,26.666666666666668
51,079,030101,1003,510790301011003,Block 1003,92.96214219759926,0.055401662049861494,8689,1083,27,979,2.4930747922437675,90.39704524469067
51,079,030101,2026,510790301012026,Block 2026,17.974008207934336,0.34062927496580025,8690,731,24,101,3.283173734610123,13.81668946648427
51,079,030101,2098,510790301012098,Block 2098,0,46,8691,4,4,0,100,0
51,079,030200,3067,510790302003067,Block 3067,0,55.6,8692,5,5,0,100,0
51,079,030200,3064,510790302003064,Block 3064,0,38.55,8693,20,20,0,100,0
51,079,030101,2111,510790301012111,Block 2111,25.176470588235293,18.11764705882353,8694,17,17,0,100,0
51,079,030101,2076,510790301012076,Block 2076,54.75,0.25,8695,4,1,3,25,75
51,079,030200,1052,510790302001052,Block 1052,36,66,8696,1,1,0,100,0
51,079,030200,1005,510790302001005,Block 1005,0,18.75,8697,4,4,0,100,0
51,079,030102,1055,510790301021055,Block 1055,85.14872798434442,0.17264622744074798,8698,4599,332,4155,7.2189606436181775,90.3457273320287
51,003,010500,1004,510030105001004,Block 1004,64.92198581560284,1.7730496453900708,8699,141,17,98,12.056737588652481,69.50354609929079
51,003,010500,2021,510030105002021,Block 2021,46.71578947368421,28.726315789473684,8700,95,80,15,84.21052631578947,15.789473684210526
51,003,010300,5000,510030103005000,Block 5000,82.5,1.1283333333333334,8701,600,75,494,12.5,82.33333333333334
51,003,010300,2005,510030103002005,Block 2005,36.23287671232877,18.068493150684933,8702,73,33,34,45.20547945205479,46.57534246575342
51,003,010201,1072,510030102011072,Block 1072,37.473684210526315,29.31578947368421,8703,19,11,8,57.89473684210527,42.10526315789473
51,003,010201,1050,510030102011050,Block 1050,15.948275862068966,22.96551724137931,8704,58,27,6,46.55172413793103,10.344827586206897
51,003,010201,1065,510030102011065,Block 1065,1.6666666666666667,60.458333333333336,8705,24,21,0,87.5,0
51,003,010401,2023,510030104012023,Block 2023,6.3760683760683765,0.9230769230769231,8706,117,14,5,11.965811965811966,4.273504273504273
51,003,010500,1010,510030105001010,Block 1010,42.47826086956522,2.260869565217391,8707,23,10,1,43.47826086956522,4.3478260869565215
51,003,010500,1029,510030105001029,Block 1029,63.875,3.6666666666666665,8708,24,10,10,41.66666666666667,41.66666666666667
51,003,010401,3107,510030104013107,Block 3107,48.38461538461539,12.384615384615385,8709,13,4,9,30.76923076923077,69.23076923076923
51,003,010401,3064,510030104013064,Block 3064,40.673469387755105,4.959183673469388,8710,49,32,5,65.3061224489796,10.204081632653061
51,003,010500,2035,510030105002035,Block 2035,0,63.57142857142857,8711,7,7,0,100,0
51,003,010401,1076,510030104011076,Block 1076,83.54054054054055,3.135135135135135,8712,37,2,26,5.405405405405405,70.27027027027027
51,003,010401,2082,510030104012082,Block 2082,61.390957446808514,1.4601063829787233,8713,376,50,229,13.297872340425531,60.90425531914894
51,003,011202,1114,510030112021114,Block 1114,57.54906054279749,21.686847599164928,8714,479,330,102,68.89352818371609,21.29436325678497
51,003,011201,3079,510030112013079,Block 3079,31.4,0.03333333333333333,8715,30,1,6,3.3333333333333335,20
51,003,011201,3086,510030112013086,Block 3086,53.111111111111114,2.388888888888889,8716,18,7,4,38.88888888888889,22.22222222222222
51,003,011201,3056,510030112013056,Block 3056,31.166666666666668,1.1666666666666667,8717,114,13,6,11.403508771929824,5.263157894736842
51,003,011202,2004,510030112022004,Block 2004,11.725806451612904,5.370967741935484,8718,62,14,0,22.58064516129032,0
51,003,011000,3024,510030110003024,Block 3024,73.2085308056872,1.6232227488151658,8719,422,57,314,13.507109004739338,74.40758293838863
51,003,011400,4021,510030114004021,Block 4021,60.31578947368421,1.4736842105263157,8720,19,4,13,21.052631578947366,68.42105263157895
51,003,011202,2079,510030112022079,Block 2079,30,0.5833333333333334,8721,12,2,3,16.666666666666664,25
51,003,011400,4055,510030114004055,Block 4055,69.6896551724138,10.586206896551724,8722,29,11,18,37.93103448275862,62.06896551724138
51,003,011202,1093,510030112021093,Block 1093,91.94736842105263,0.02631578947368421,8723,38,1,30,2.631578947368421,78.94736842105263
51,003,011301,2043,510030113012043,Block 2043,60.523521505376344,0.14583333333333334,8724,1488,36,971,2.4193548387096775,65.25537634408603
51,003,011000,3027,510030110003027,Block 3027,51.50819672131148,13.098360655737705,8725,61,35,26,57.377049180327866,42.62295081967213
51,003,011301,4088,510030113014088,Block 4088,87.43239227340267,0.03194650817236255,8726,1346,33,1182,2.4517087667161963,87.81575037147103
51,003,011301,4090,510030113014090,Block 4090,91.63095238095238,0,8727,84,0,84,0,100
51,003,011000,1043,510030110001043,Block 1043,40.44,21.66,8728,50,45,0,90,0
51,003,011201,3070,510030112013070,Block 3070,42.166666666666664,0.2222222222222222,8729,18,1,11,5.555555555555555,61.111111111111114
51,125,950100,4075,511259501004075,Block 4075,74.57196495619525,0.9374217772215269,8730,799,48,646,6.007509386733417,80.85106382978722
51,125,950100,4152,511259501004152,Block 4152,3.142857142857143,4.857142857142857,8731,7,5,0,71.42857142857143,0
51,125,950100,4150,511259501004150,Block 4150,61.794871794871796,4.82051282051282,8732,39,7,27,17.94871794871795,69.23076923076923
51,125,950200,3023,511259502003023,Block 3023,59.371428571428574,4.2,8733,70,39,31,55.714285714285715,44.285714285714285
51,125,950200,3050,511259502003050,Block 3050,54.36052631578947,1.5043859649122806,8734,1140,180,611,15.789473684210526,53.59649122807018
51,125,950200,1030,511259502001030,Block 1030,89.80888429752066,1.5272038567493114,8735,2904,433,2456,14.910468319559229,84.57300275482093
51,125,950100,1192,511259501001192,Block 1192,21.32330827067669,8.368421052631579,8736,133,51,3,38.34586466165413,2.2556390977443606
51,125,950100,2092,511259501002092,Block 2092,77.71593908629441,0.3165482233502538,8737,4925,275,3917,5.583756345177665,79.53299492385787
51,003,010902,1021,510030109021021,Block 1021,63.410909090909094,27.116363636363637,8738,275,144,131,52.36363636363637,47.63636363636364
51,003,010902,1020,510030109021020,Block 1020,46,53,8739,2,2,0,100,0
51,003,010700,2012,510030107002012,Block 2012,20.333333333333332,48.266666666666666,8740,15,15,0,100,0
51,003,011400,3109,510030114003109,Block 3109,6.119047619047619,0,8741,42,0,4,0,9.523809523809524
51,003,011400,2046,510030114002046,Block 2046,4.615384615384615,0.6923076923076923,8742,26,3,1,11.538461538461538,3.8461538461538463
51,003,011400,2044,510030114002044,Block 2044,4.945454545454545,0,8743,110,0,5,0,4.545454545454546
51,003,011400,2029,510030114002029,Block 2029,0,0,8744,32,0,0,0,0
51,003,010500,3005,510030105003005,Block 3005,9.08695652173913,4.2898550724637685,8745,69,8,24,11.594202898550725,34.78260869565217
51,003,010500,3004,510030105003004,Block 3004,13.214285714285714,13.785714285714286,8746,28,8,13,28.57142857142857,46.42857142857143
51,003,010800,5003,510030108005003,Block 5003,90.13333333333334,0.5,8747,30,5,25,16.666666666666664,83.33333333333334
51,003,010202,1026,510030102021026,Block 1026,54.325490196078434,0.9176470588235294,8748,765,77,416,10.065359477124183,54.37908496732026
51,003,010800,5029,510030108005029,Block 5029,58.714285714285715,34.523809523809526,8749,21,21,0,100,0
51,003,010901,1019,510030109011019,Block 1019,6.126760563380282,59.33802816901409,8750,71,71,0,100,0
51,003,010901,1021,510030109011021,Block 1021,14.333333333333334,63.666666666666664,8751,18,18,0,100,0
51,003,010202,1018,510030102021018,Block 1018,51.266666666666666,9.216666666666667,8752,60,30,21,50,35
51,003,010202,1020,510030102021020,Block 1020,32.14870689655172,3.7952586206896552,8753,464,108,96,23.275862068965516,20.689655172413794
51,003,010201,1077,510030102011077,Block 1077,53.60881174899866,0.3658210947930574,8754,749,33,476,4.405874499332444,63.55140186915887
51,003,010300,3005,510030103003005,Block 3005,57,0,8755,13,0,12,0,92.3076923076923
51,003,010300,3014,510030103003014,Block 3014,4,46.333333333333336,8756,9,9,0,100,0
51,003,010201,2028,510030102012028,Block 2028,72.21311475409836,4.557377049180328,8757,61,18,41,29.508196721311474,67.21311475409836
51,003,010201,2032,510030102012032,Block 2032,56.604838709677416,15.588709677419354,8758,124,56,59,45.16129032258064,47.58064516129033
51,003,010300,3027,510030103003027,Block 3027,42.048780487804876,25.121951219512194,8759,41,39,2,95.1219512195122,4.878048780487805
51,003,010300,3011,510030103003011,Block 3011,68.33116883116882,7.720779220779221,8760,154,82,72,53.246753246753244,46.75324675324675
51,003,010300,3028,510030103003028,Block 3028,0,71.11111111111111,8761,9,9,0,100,0
51,003,010300,2010,510030103002010,Block 2010,29.46846846846847,20.882882882882882,8762,111,98,8,88.28828828828829,7.207207207207207
51,003,011400,2019,510030114002019,Block 2019,2.25,74.75,8763,4,4,0,100,0
51,003,010300,4012,510030103004012,Block 4012,30.166666666666668,39.22222222222222,8764,18,18,0,100,0
51,003,010401,1039,510030104011039,Block 1039,59.86010362694301,1.0932642487046633,8765,193,9,44,4.66321243523316,22.797927461139896
51,003,010401,1025,510030104011025,Block 1025,68.51578947368421,3.2421052631578946,8766,95,13,41,13.684210526315791,43.15789473684211
51,065,020300,2039,510650203002039,Block 2039,56.61611374407583,0.7511848341232228,8767,422,36,227,8.530805687203792,53.79146919431279
51,065,020200,2090,510650202002090,Block 2090,44.205882352941174,0.25,8768,680,34,365,5,53.67647058823529
51,065,020300,2044,510650203002044,Block 2044,73.15793357933579,0.32177121771217715,8769,1355,45,747,3.3210332103321036,55.12915129151291
51,065,020300,3008,510650203003008,Block 3008,66.73931829092655,0.485837734037446,8770,2083,142,1281,6.817090734517523,61.4978396543447
51,065,020200,2097,510650202002097,Block 2097,74.0246913580247,0.7283950617283951,8771,81,10,65,12.345679012345679,80.24691358024691
51,065,020300,3021,510650203003021,Block 3021,74.41135107985937,1.2772476142641889,8772,1991,232,1463,11.652435961828226,73.48066298342542
51,065,020200,3039,510650202003039,Block 3039,62.29519450800915,0.13501144164759726,8773,874,16,741,1.8306636155606408,84.78260869565217
51,065,020300,2077,510650203002077,Block 2077,54.598290598290596,0.7692307692307693,8774,234,10,148,4.273504273504273,63.24786324786324
51,065,020200,2119,510650202002119,Block 2119,83.32525951557093,0,8775,289,0,283,0,97.92387543252595
51,065,020300,3006,510650203003006,Block 3006,84.6,0,8776,10,0,10,0,100
51,065,020300,2082,510650203002082,Block 2082,74.89164785553048,0,8777,443,0,429,0,96.83972911963883
51,065,020300,2074,510650203002074,Block 2074,77.89259259259259,0,8778,270,0,270,0,100
51,065,020300,3049,510650203003049,Block 3049,83.23529411764706,0,8779,17,0,17,0,100
51,065,020200,4108,510650202004108,Block 4108,2.8536585365853657,0,8780,164,0,10,0,6.097560975609756
51,065,020200,4111,510650202004111,Block 4111,8.218181818181819,0,8781,55,0,7,0,12.727272727272727
51,065,020200,4088,510650202004088,Block 4088,11.502283105022832,0,8782,219,0,34,0,15.52511415525114
51,065,020200,4087,510650202004087,Block 4087,4.484615384615385,0,8783,130,0,6,0,4.615384615384616
51,065,020200,1022,510650202001022,Block 1022,55.49713701431493,0.5591002044989775,8784,4890,281,3284,5.74642126789366,67.15746421267895
51,065,020300,3048,510650203003048,Block 3048,88.2,0,8785,10,0,10,0,100
51,065,020300,2104,510650203002104,Block 2104,82.2,0,8786,5,0,5,0,100
51,065,020300,2105,510650203002105,Block 2105,81.28,0,8787,25,0,25,0,100
51,065,020300,2106,510650203002106,Block 2106,78.44444444444444,0,8788,9,0,9,0,100
51,065,020300,2107,510650203002107,Block 2107,83.33333333333333,0,8789,9,0,9,0,100
51,003,011201,1064,510030112011064,Block 1064,87.51898734177215,1.2151898734177216,8790,79,51,28,64.55696202531645,35.44303797468354
51,003,011201,1039,510030112011039,Block 1039,92.48277251662302,0.010880515817046141,8791,4963,28,4910,0.5641748942172073,98.9320975216603
51,003,011201,1015,510030112011015,Block 1015,88.59904534606206,0.08353221957040573,8792,419,30,385,7.159904534606206,91.8854415274463
51,003,010100,2179,510030101002179,Block 2179,89.22033898305085,0.4067796610169492,8793,59,15,44,25.423728813559322,74.57627118644068
51,003,011400,1058,510030114001058,Block 1058,49.845915602013164,1.210607820363918,8794,2583,172,1282,6.658923732094464,49.63221060782036
51,003,010100,2187,510030101002187,Block 2187,91.02678571428571,0.41517857142857145,8795,224,36,188,16.071428571428573,83.92857142857143
51,003,011201,1139,510030112011139,Block 1139,24.050505050505052,5.262626262626263,8796,99,24,24,24.242424242424242,24.242424242424242
51,003,010100,2168,510030101002168,Block 2168,18.167525773195877,2.213917525773196,8797,776,96,107,12.371134020618557,13.788659793814434
51,003,010100,3063,510030101003063,Block 3063,59.11470956957793,0.7085248641872127,8798,4786,259,2834,5.411617216882574,59.21437526117844
51,003,011201,3047,510030112013047,Block 3047,62.28,8.88,8799,25,13,11,52,44
51,003,011201,3018,510030112013018,Block 3018,7.584070796460177,1.6902654867256637,8800,113,18,3,15.929203539823009,2.6548672566371683
51,003,011400,1056,510030114001056,Block 1056,72.06194690265487,2.9646017699115044,8801,113,31,56,27.43362831858407,49.557522123893804
51,003,011400,3137,510030114003137,Block 3137,61.375,2.125,8802,8,1,7,12.5,87.5
51,003,011301,4048,510030113014048,Block 4048,66.9795918367347,0,8803,98,0,77,0,78.57142857142857
51,003,011301,4040,510030113014040,Block 4040,11.044368600682594,0.32081911262798635,8804,293,8,9,2.7303754266211606,3.0716723549488054
51,003,011301,4061,510030113014061,Block 4061,46.33611111111111,0.65,8805,360,33,148,9.166666666666666,41.11111111111111
51,003,011400,3141,510030114003141,Block 3141,2.584474885844749,0,8806,219,0,16,0,7.30593607305936
51,003,011301,4059,510030113014059,Block 4059,87.80147058823529,1.0441176470588236,8807,136,13,112,9.558823529411764,82.35294117647058
51,003,010401,1041,510030104011041,Block 1041,79.46666666666667,0.6814814814814815,8808,135,29,104,21.48148148148148,77.03703703703704
51,003,011400,2006,510030114002006,Block 2006,20.625,63.5,8809,8,8,0,100,0
51,003,011400,2002,510030114002002,Block 2002,66.53904282115869,1.0025188916876575,8810,397,41,252,10.327455919395465,63.476070528967256
51,003,011400,2021,510030114002021,Block 2021,13.333333333333334,43.111111111111114,8811,9,9,0,100,0
51,003,011201,3093,510030112013093,Block 3093,96.52054794520548,0.0273972602739726,8812,73,2,71,2.73972602739726,97.26027397260275
51,125,950100,2057,511259501002057,Block 2057,75.89508437270726,0.289068231841526,8813,1363,63,1141,4.622157006603081,83.71239911958914
51,125,950100,2023,511259501002023,Block 2023,81.2364635103322,0.5145173947161915,8814,7646,239,6649,3.1258174208736595,86.96050222338478
51,125,950100,2039,511259501002039,Block 2039,71.99507005708355,0.7093928386092372,8815,3854,159,2951,4.125583809029579,76.56979761286975
51,125,950100,1047,511259501001047,Block 1047,17.294117647058822,7.705882352941177,8816,17,2,8,11.76470588235294,47.05882352941176
51,125,950200,4065,511259502004065,Block 4065,35.870370370370374,0.2604166666666667,8817,864,36,321,4.166666666666666,37.15277777777778
51,125,950200,4079,511259502004079,Block 4079,69.69576379974326,1.2259306803594352,8818,779,40,582,5.134788189987163,74.71116816431322
51,125,950100,2119,511259501002119,Block 2119,91.2130898021309,1.6479452054794521,8819,6570,342,6128,5.205479452054795,93.2724505327245
51,125,950100,2138,511259501002138,Block 2138,95.1875,0,8820,32,0,32,0,100
51,125,950300,4041,511259503004041,Block 4041,15.397727272727273,8.647727272727273,8821,88,29,0,32.95454545454545,0
51,125,950300,4042,511259503004042,Block 4042,45.6,2.6857142857142855,8822,105,22,44,20.952380952380953,41.904761904761905
51,125,950300,2073,511259503002073,Block 2073,67.94426229508197,1.9409836065573771,8823,305,37,192,12.131147540983607,62.95081967213115
51,125,950300,3182,511259503003182,Block 3182,68.96632996632997,2.1717171717171717,8824,297,46,203,15.488215488215488,68.35016835016835
51,125,950300,2075,511259503002075,Block 2075,75.22222222222223,8.88888888888889,8825,9,6,3,66.66666666666666,33.33333333333333
51,125,950200,1006,511259502001006,Block 1006,77.25,0.75,8826,4,3,1,75,25
51,125,950100,2196,511259501002196,Block 2196,25.11111111111111,39.55555555555556,8827,9,9,0,100,0
51,125,950300,3114,511259503003114,Block 3114,86.22370596464454,0.06320742719063971,8828,7863,130,7148,1.6533129848658272,90.90677858323795
51,125,950300,3116,511259503003116,Block 3116,92.11111111111111,0.044444444444444446,8829,45,1,44,2.2222222222222223,97.77777777777777
51,125,950300,3119,511259503003119,Block 3119,91.29629629629629,0,8830,81,0,81,0,100
51,125,950300,3194,511259503003194,Block 3194,88.72727272727273,0,8831,33,0,33,0,100
51,125,950300,3117,511259503003117,Block 3117,84.86153846153846,0,8832,65,0,65,0,100
51,125,950300,3120,511259503003120,Block 3120,88,0,8833,3,0,3,0,100
51,125,950300,3016,511259503003016,Block 3016,90.06008583690988,0,8834,233,0,233,0,100
51,125,950200,2074,511259502002074,Block 2074,2.754385964912281,2.543859649122807,8835,57,10,1,17.543859649122805,1.7543859649122806
51,125,950100,2046,511259501002046,Block 2046,51.22510822510822,4.787878787878788,8836,231,61,113,26.406926406926406,48.917748917748916
51,125,950100,4107,511259501004107,Block 4107,6.291666666666667,0,8837,24,0,0,0,0
51,125,950200,4080,511259502004080,Block 4080,90.875,0,8838,8,0,8,0,100
51,125,950200,2166,511259502002166,Block 2166,30.066666666666666,0.04,8839,75,1,16,1.3333333333333335,21.333333333333336
51,125,950300,2018,511259503002018,Block 2018,18.246031746031747,5.634920634920635,8840,126,42,22,33.33333333333333,17.46031746031746
51,125,950200,4024,511259502004024,Block 4024,63.516666666666666,4.333333333333333,8841,60,16,35,26.666666666666668,58.333333333333336
51,125,950300,2065,511259503002065,Block 2065,50.54135338345865,4.601503759398496,8842,133,54,50,40.6015037593985,37.59398496240601
51,125,950300,1186,511259503001186,Block 1186,41.15555555555556,1.4527777777777777,8843,360,55,124,15.277777777777779,34.44444444444444
51,125,950300,1044,511259503001044,Block 1044,55.105555555555554,0.16666666666666666,8844,180,16,117,8.88888888888889,65
51,125,950300,1003,511259503001003,Block 1003,33.30769230769231,6,8845,13,3,9,23.076923076923077,69.23076923076923
51,079,030102,1040,510790301021040,Block 1040,89.5348886086591,0.05023118957545187,8846,4758,55,4638,1.1559478772593528,97.47793190416141
51,079,030102,1020,510790301021020,Block 1020,80.46253510339545,0.19919581312228746,8847,15668,801,12818,5.112330865458259,81.81005871840694
51,079,030101,2085,510790301012085,Block 2085,62.81818181818182,0.8636363636363636,8848,22,4,13,18.181818181818183,59.09090909090909
51,079,030200,1034,510790302001034,Block 1034,59.00645161290323,8.666359447004607,8849,1085,245,692,22.58064516129032,63.778801843317964
51,003,010401,3063,510030104013063,Block 3063,30.588059701492536,13.33134328358209,8850,335,247,73,73.73134328358208,21.791044776119403
51,003,010401,3059,510030104013059,Block 3059,29.806930693069308,10.157178217821782,8851,808,577,111,71.4108910891089,13.737623762376238
51,003,010401,3032,510030104013032,Block 3032,42.31818181818182,9.75,8852,176,65,65,36.93181818181818,36.93181818181818
51,003,010401,3011,510030104013011,Block 3011,23.722980997624703,0.6401425178147269,8853,3368,209,636,6.205463182897862,18.883610451306414
