"BlockCode","Blkgr","tract","resproviders","bb253_num","bb253_per","bbmin_dl","bbmax_dl","bbmin_up","bbmax_up","avgMaxAdDown","avgMaxAdUp"
"510650203001043","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001044","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001045","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001046","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001047","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001048","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001049","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001050","510650203001","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203001051","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001052","510650203001","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203001053","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001054","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001055","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001056","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001057","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001058","510650203001","51065020300",5,2,40,2,100,0.064,3,29.8,1.7728
"510650203001059","510650203001","51065020300",6,4,66.7,2,987,0.064,35,196,7.894
"510650203001060","510650203001","51065020300",5,3,60,2,100,0.064,3,33.8,2.0728
"510650203001061","510650203001","51065020300",6,4,66.7,2,987,0.064,35,196,7.894
"510650203001062","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001063","510650203001","51065020300",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510650203001064","510650203001","51065020300",7,3,42.9,2,987,0.064,35,160.714285714286,6.19657142857143
"510650203001065","510650203001","51065020300",5,3,60,2,100,0.064,5,37.8,2.4728
"510650203001066","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001067","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001068","510650203001","51065020300",6,3,50,2,987,0.064,35,187,7.144
"510650203001069","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001070","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001071","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001072","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001073","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001074","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001075","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001076","510650203001","51065020300",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510650203001077","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001078","510650203001","51065020300",5,2,40,2,100,0.064,3,27.8,1.6728
"510650203001079","510650203001","51065020300",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510650203001080","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001081","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001082","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001083","510650203001","51065020300",6,3,50,2,987,0.064,35,186.5,7.144
"510650203001084","510650203001","51065020300",7,3,42.9,2,987,0.064,35,160.714285714286,6.19657142857143
"510650203001085","510650203001","51065020300",7,3,42.9,0.5,987,0.064,35,160.357142857143,6.15914285714286
"510650203001086","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001087","510650203001","51065020300",5,2,40,2,100,0.064,3,29.8,1.8728
"510650203001088","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001089","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001090","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001091","510650203001","51065020300",5,3,60,2,100,0.064,5,37.8,2.4728
"510650203001092","510650203001","51065020300",6,3,50,2,987,0.064,35,187,7.144
"510650203001093","510650203001","51065020300",5,2,40,2,100,0.064,3,29.8,1.7728
"510650203001094","510650203001","51065020300",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510650203001095","510650203001","51065020300",6,2,33.3,2,100,0.064,3,23.3333333333333,1.43866666666667
"510650203001096","510650203001","51065020300",5,2,40,2,100,0.064,3,26.6,1.5752
"510650203001097","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001098","510650203001","51065020300",7,4,57.1,2,987,0.064,35,171.571428571429,7.052
"510650203001099","510650203001","51065020300",5,3,60,2,100,0.064,3,33.8,2.0728
"510650203001100","510650203001","51065020300",5,2,40,1.5,100,0.064,3,26.1,1.524
"510650203001101","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001102","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001103","510650203001","51065020300",5,3,60,2,100,0.064,5,37.8,2.4728
"510650203001104","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001105","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001106","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001107","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001108","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001109","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001110","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001111","510650203001","51065020300",5,2,40,0.5,100,0.064,3,25.9,1.5228
"510650203001112","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001113","510650203001","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203001114","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001115","510650203001","51065020300",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510650203001116","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001117","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001118","510650203001","51065020300",5,2,40,2,100,0.064,3,30.8,1.8728
"510650203001119","510650203001","51065020300",5,2,40,2,100,0.064,3,30.8,1.8728
"510650203001120","510650203001","51065020300",5,3,60,2,100,0.064,3,33.8,2.0728
"510650203001121","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001122","510650203001","51065020300",6,2,33.3,1.5,100,0.064,3,22,1.398
"510650203001123","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001124","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001125","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001126","510650203001","51065020300",6,2,33.3,1.5,100,0.064,3,22,1.398
"510650203001127","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001128","510650203001","51065020300",7,4,57.1,0.5,987,0.064,35,168.071428571429,6.802
"510650203001129","510650203001","51065020300",6,2,33.3,2,100,0.064,3,22.8333333333333,1.398
"510650203001130","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001131","510650203001","51065020300",6,2,33.3,1.5,100,0.064,3,22,1.35333333333333
"510650203001132","510650203001","51065020300",5,2,40,2,100,0.064,3,29.8,1.7728
"510650203001133","510650203001","51065020300",6,3,50,2,987,0.064,35,191,7.31066666666667
"510650203001134","510650203001","51065020300",5,2,40,2,100,0.064,3,27,1.5752
"510650203001135","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001136","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001137","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001138","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001139","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001140","510650203001","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203001141","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001142","510650203001","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203001143","510650203001","51065020300",7,4,57.1,0.5,987,0.064,35,168.071428571429,6.802
"510650203001144","510650203001","51065020300",5,2,40,1.5,100,0.064,3,26.1,1.5752
"510650203001145","510650203001","51065020300",7,4,57.1,0.5,987,0.064,35,173.785714285714,7.51628571428571
"510650203001146","510650203001","51065020300",5,2,40,0.768,100,0.064,3,25.9536,1.524
"510650203001147","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001148","510650203001","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203001149","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001150","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001151","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001152","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001153","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001154","510650203001","51065020300",5,2,40,2,100,0.064,3,30.8,1.8728
"510650203001155","510650203001","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203001156","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203001157","510650203001","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002000","510650203002","51065020300",5,2,40,2,100,0.064,3,26.4,1.5728
"510650203002001","510650203002","51065020300",6,3,50,2,987,0.064,35,187.333333333333,7.18866666666667
"510650203002002","510650203002","51065020300",6,3,50,2,987,0.064,35,186.5,7.144
"510650203002003","510650203002","51065020300",6,3,50,2,987,0.064,35,186.5,7.144
"510650203002004","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002005","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002006","510650203002","51065020300",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510650203002007","510650203002","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203002008","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002009","510650203002","51065020300",6,3,50,0.5,100,0.064,3,28.25,1.769
"510650203002010","510650203002","51065020300",6,2,33.3,2,100,0.064,3,29,1.81066666666667
"510650203002011","510650203002","51065020300",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510650203002012","510650203002","51065020300",5,3,60,2,100,0.064,5,37.8,2.4728
"510650203002013","510650203002","51065020300",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510650203002014","510650203002","51065020300",5,2,40,1.5,100,0.064,3,26.1,1.5752
"510650203002015","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002016","510650203002","51065020300",5,2,40,2,100,0.064,3,26.4,1.5752
"510650203002017","510650203002","51065020300",7,4,57.1,2,987,0.064,35,177.285714285714,7.76628571428571
"510650203002018","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002019","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002020","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002021","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002022","510650203002","51065020300",6,4,66.7,2,987,0.064,35,199.333333333333,8.72733333333333
"510650203002023","510650203002","51065020300",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510650203002024","510650203002","51065020300",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510650203002025","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002026","510650203002","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203002027","510650203002","51065020300",5,3,60,2,100,0.064,3,33.8,2.0728
"510650203002028","510650203002","51065020300",5,3,60,2,100,0.064,3,33.8,2.0728
"510650203002029","510650203002","51065020300",6,4,66.7,2,987,0.064,35,199.333333333333,8.72733333333333
"510650203002030","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002031","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002032","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002033","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002034","510650203002","51065020300",6,4,66.7,2,987,0.064,35,196,7.894
"510650203002035","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002036","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002037","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002038","510650203002","51065020300",5,2,40,2,100,0.064,3,29.8,1.7728
"510650203002039","510650203002","51065020300",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510650203002040","510650203002","51065020300",6,4,66.7,2,987,0.064,35,196,7.894
"510650203002041","510650203002","51065020300",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510650203002042","510650203002","51065020300",6,3,50,2,100,0.064,3,29.8333333333333,1.894
"510650203002043","510650203002","51065020300",5,3,60,2,100,0.064,3,33.8,2.0728
"510650203002044","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002045","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002046","510650203002","51065020300",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510650203002047","510650203002","51065020300",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510650203002048","510650203002","51065020300",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510650203002049","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002050","510650203002","51065020300",5,2,40,2,100,0.064,3,27.4,1.6264
"510650203002051","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002052","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002053","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002054","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002055","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002056","510650203002","51065020300",6,3,50,2,987,0.064,35,186.5,7.146
"510650203002057","510650203002","51065020300",7,4,57.1,2,987,0.064,100,174.857142857143,20.4474285714286
"510650203002058","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002059","510650203002","51065020300",6,3,50,2,987,0.064,35,186.666666666667,7.146
"510650203002060","510650203002","51065020300",6,3,50,2,987,0.064,35,186.5,7.146
"510650203002061","510650203002","51065020300",5,2,40,2,100,0.064,3,27.8,1.6228
"510650203002062","510650203002","51065020300",7,3,42.9,2,987,0.064,35,161.285714285714,6.26628571428571
"510650203002063","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002064","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002065","510650203002","51065020300",6,4,66.7,2,987,0.064,35,196,7.894
"510650203002066","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002067","510650203002","51065020300",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510650203002068","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002069","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002070","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002071","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002072","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002073","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002074","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002075","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002076","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002077","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002078","510650203002","51065020300",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510650203002079","510650203002","51065020300",5,2,40,2,100,0.064,3,27.8,1.6728
"510650203002080","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002081","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002082","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002083","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002084","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002085","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002086","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002087","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002088","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002089","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002090","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002091","510650203002","51065020300",6,3,50,2,987,0.064,35,186.5,7.146
"510650203002092","510650203002","51065020300",6,2,33.3,2,100,0.064,3,22.5,1.394
"510650203002093","510650203002","51065020300",6,3,50,2,987,0.064,35,186.5,7.144
"510650203002094","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002095","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002096","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002097","510650203002","51065020300",5,2,40,2,100,0.064,3,27.8,1.6728
"510650203002098","510650203002","51065020300",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510650203002099","510650203002","51065020300",5,2,40,2,100,0.064,3,27.8,1.6264
"510650203002100","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002101","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002102","510650203002","51065020300",5,2,40,2,100,0.064,3,27.8,1.6728
"510650203002103","510650203002","51065020300",5,2,40,2,100,0.064,3,27.8,1.6728
"510650203002104","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002105","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002106","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002107","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002108","510650203002","51065020300",5,2,40,2,100,0.064,3,26.6,1.5752
"510650203002109","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002110","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002111","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002112","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002113","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002114","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002115","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002116","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002117","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002118","510650203002","51065020300",5,2,40,1.5,100,0.064,3,26.1,1.5752
"510650203002119","510650203002","51065020300",5,2,40,0.768,100,0.064,3,25.9536,1.524
"510650203002120","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002121","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002122","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002123","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002124","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002125","510650203002","51065020300",5,2,40,1.5,100,0.064,3,26.1,1.5728
"510650203002126","510650203002","51065020300",1,1,100,100,100,3,3,100,3
"510650203002127","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002128","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002129","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002130","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002131","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002132","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002133","510650203002","51065020300",5,3,60,2,987,0.064,35,223.2,8.4728
"510650203002134","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002135","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002136","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002137","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002138","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002139","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002140","510650203002","51065020300",6,3,50,2,987,0.064,35,187.333333333333,7.18866666666667
"510650203002141","510650203002","51065020300",5,2,40,2,100,0.064,3,28.8,1.7728
"510650203002142","510650203002","51065020300",6,3,50,2,987,0.064,35,190.166666666667,7.394
"510650203002143","510650203002","51065020300",5,2,40,2,100,0.064,3,28.8,1.6264
"510650203002144","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002145","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002146","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002147","510650203002","51065020300",6,2,33.3,2,100,0.064,3,24.6666666666667,1.43766666666667
"510650203002148","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002149","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002150","510650203002","51065020300",5,2,40,2,100,0.064,3,27,1.5752
"510650203002151","510650203002","51065020300",5,2,40,2,100,0.064,3,27,1.5752
"510650203002152","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002153","510650203002","51065020300",5,2,40,2,100,0.064,3,27,1.5752
"510650203002154","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002155","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002156","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002157","510650203002","51065020300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510650203002158","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002159","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002160","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002161","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002162","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002163","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002164","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002165","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002166","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002167","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002168","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002169","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002170","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002171","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002172","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002173","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002174","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002175","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002176","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002177","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002178","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002179","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002180","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002181","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002182","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002183","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002184","510650203002","51065020300",5,2,40,2,100,0.064,3,29.8,1.7728
"510650203002185","510650203002","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203002186","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002187","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002188","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002189","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002190","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203002191","510650203002","51065020300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510650203002192","510650203002","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003000","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003001","510650203003","51065020300",7,4,57.1,2,987,0.064,35,168.428571428571,6.83771428571429
"510650203003002","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003003","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003004","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003005","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003006","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003007","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003008","510650203003","51065020300",6,2,33.3,2,100,0.064,3,25.3333333333333,1.644
"510650203003009","510650203003","51065020300",5,2,40,2,100,0.064,3,27,1.5752
"510650203003010","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003011","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003012","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003013","510650203003","51065020300",5,2,40,2,100,0.064,3,29.8,1.7728
"510650203003014","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003015","510650203003","51065020300",5,2,40,2,100,0.064,3,27.8,1.6728
"510650203003016","510650203003","51065020300",4,2,50,2,100,0.064,3,32.25,1.841
"510650203003017","510650203003","51065020300",5,2,40,2,100,0.064,3,27.4,1.6264
"510650203003018","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003019","510650203003","51065020300",2,1,50,2,100,0.064,3,51,1.532
"510650203003020","510650203003","51065020300",6,4,66.7,2,987,0.064,35,196,7.894
