,min,max,mean,median,nodata,spatial_unit,GEOID,file
0,64.72973991200003,88.385856332,69.77445191772867,68.93800613600004,0.0,blkgps,510790302001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.83056765599997,85.60495525999997,75.92013818754745,75.74875278800005,0.0,blkgps,510030113021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.92046542799997,86.53397309600001,69.99567546254278,68.82726228800011,0.0,blkgps,510030103002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.47133759999997,86.1771318080001,69.92930916952699,69.26716146200005,0.0,blkgps,510030102022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.55986047200003,98.49430868000005,81.46663569942548,82.86096880400004,0.0,blkgps,510030106013,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,60.68143702400002,81.08906723600003,68.22168572468487,68.00898830000003,0.0,blkgps,510030105001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.868398872000014,92.57566524800009,69.77718464047172,68.88878664799998,0.0,blkgps,510030104021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.16940993600002,96.06409646000007,76.11914507416657,75.6749235560001,0.0,blkgps,510030113032,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.43727005200009,88.62580133600002,71.09160754774996,69.0118353680001,0.0,blkgps,510030109021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,72.56179094000005,89.85628853600002,80.28485104869279,79.02800117600005,0.0,blkgps,510030109022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,58.79879160800008,101.50284988399999,66.20482336979313,65.22193479200004,0.0,blkgps,511259503001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.81917938400004,87.01386310400002,68.87652025634705,68.03975048000007,0.0,blkgps,510030114001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,60.263071376000056,83.57465138000003,66.2447297190309,65.929464932,0.0,blkgps,510030114004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,61.12441241600007,90.2500444400001,70.21216743142915,69.61477409600008,0.0,blkgps,510030104012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,60.06619342400006,81.44590852400003,68.79760559919546,68.09512240399997,0.0,blkgps,510030101001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,74.33984494399999,89.97933725600006,81.30419956707652,81.19981108400006,0.0,blkgps,510030109032,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.89870275199996,100.604594228,74.88200539332156,73.56463800800003,0.0,blkgps,510030113031,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.09888607200003,88.69963056799998,73.79282478501048,73.3216167860001,0.0,blkgps,510030111002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.93515906799996,93.72001834400004,78.75292757511619,79.33254675800005,0.0,blkgps,510030109011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,70.96215758000005,99.58944228800003,82.85568872832842,82.301097128,0.0,blkgps,510030109012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.02790390800004,89.1118437800001,74.68310456655905,73.84149762800003,0.0,blkgps,510030103001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.15141092800005,87.49375311200006,70.14385513175188,68.80265254400003,0.0,blkgps,510030110002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,60.78602843600011,88.89035608400002,67.85607821962668,66.59392802000002,0.0,blkgps,510030112021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.61569069600003,93.40009167200003,70.68222174200004,69.50710646600005,0.0,blkgps,510030113022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.56647120800005,114.12149612,75.59285817811019,73.57694288000002,0.0,blkgps,510030105003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,65.15425799600004,88.49660018000004,71.8495196141242,70.76835584599999,0.0,blkgps,510790302004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.03075097600004,87.05077772000011,73.15230935765959,72.88171761199996,0.0,blkgps,510030103004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.20017211600005,100.23544806800001,75.10422351963571,74.50596071600006,0.0,blkgps,510030106012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,70.679145524,88.23204543200004,81.56113342023419,82.35646905200002,0.0,blkgps,510030109031,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.739197716000035,86.9154241280001,68.16299420284159,66.93846443600003,174.0,blkgps,510650203002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.78841720400001,85.77722346800007,69.25186579965617,68.32891497200004,0.0,blkgps,510650203001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.733045279999985,90.01625187200003,68.50691407616563,67.28300085200004,1597.0,blkgps,510650202001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.54847219999999,107.32305434,68.32657651847343,67.22147649199997,55.0,blkgps,510650202004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.616148996000106,83.094761372,67.87210869655459,66.90154982000004,1028.0,blkgps,510650202002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.91146592400004,87.13691182399995,68.25984881065222,67.11688507999997,0.0,blkgps,510650203003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.00329416400007,89.44407532400001,71.57509354898971,71.1528830960001,0.0,blkgps,510650201023,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.55086096800011,84.65132767999997,70.64733411653017,70.23617013199996,0.0,blkgps,510650201022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,82.30724956400005,93.09862230800005,87.40703858950945,87.36455195600008,0.0,blkgps,515400005022,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
0,79.66785452000008,92.975573588,84.68233128470388,84.62364171800006,0.0,blkgps,515400005023,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
0,81.956560712,92.58797011999998,86.28374793075639,85.75568994200002,0.0,blkgps,515400005024,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
0,81.402841472,107.64298101200002,90.51869384829206,90.31156879999997,0.0,blkgps,515400005025,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
0,83.439297788,104.47447647200006,94.18157811668851,94.47061553600003,0.0,blkgps,515400006001,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
0,92.50183601600003,103.12094055200002,98.09838544059095,98.50353733400001,0.0,blkgps,515400002022,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
0,83.93764510399997,102.34573361599996,90.4552468873311,89.07492916400003,0.0,blkgps,515400010003,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_cville_clipped
