YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202001,144368,866662,2,5.82,"ENE","TATUM",32.3336,-94.4286,3220016,9425716
202001,144368,866664,1,5.61,"NNE","BECKVILLE",32.3291,-94.4281,3219746,9425686
202001,144368,866665,1,3.16,"SW","KARNACK",32.6402,-94.2112,3238412,9412672
202001,144368,866665,2,1.13,"SSE","KARNACK",32.6549,-94.1626,3239294,949756
202001,144368,866666,1,1.9,"WSW","SMITHLAND",32.8081,-94.1995,3248486,9411970
202001,144368,866667,1,.35,"SSW","KARNACK",32.6651,-94.1714,3239906,9410284
202001,144368,866668,1,1.39,"WSW","CENTER",31.773,-94.2021,3146380,9412126
202001,144368,866668,2,2.74,"ESE","CENTER MUNI ARPT",31.811,-94.109,3148660,946540
202001,144368,866669,1,2.14,"WSW","PANOLA",32.3336,-94.1311,3220016,947866
202001,144368,866670,1,3.88,"NNW","FAIRMOUNT",31.2498,-93.7605,3114988,9345630
202001,144388,866671,1,.2,"SSW","CADDO",32.7475,-93.9719,3244850,9358314
202001,144388,866672,1,1.03,"WSW","CADDO",32.7419,-93.985,3244514,9359100
202001,144388,866674,1,.26,"SE","WILLOW CHUTE",32.6679,-93.7463,3240074,9344778
202006,149335,900131,1,2.04,"SE","CHANTILLY",38.8756,-77.4087,3852536,7724522
202006,149335,900132,1,.93,"NW","WOOLSEY",38.881,-77.64,3852860,7738400
202006,149335,900133,1,.11,"NNW","BARCROFT",38.9015,-77.1308,3854090,777848
202006,149335,900134,1,.48,"S","LAUREL GROVE",38.7631,-77.1491,3845786,778946
202006,149335,900136,1,2.38,"SW","SOUTH WASHINGTON",38.8453,-77.081,3850718,774860
202006,149335,900137,1,1.11,"ESE","FRANCONIA",38.7927,-77.1115,3847562,776690
202006,149335,900138,1,.76,"NNE","LEESBURG MUNI",39.0895,-77.5427,395370,7732562
202006,149340,900135,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149340,900139,1,.9,"SE","ISLE OF PALMS",32.78,-79.78,3246800,7946800
202006,149340,900141,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149340,900148,1,1.16,"E","THE CHARLESTON BATTERY",32.77,-79.91,3246200,7954600
202006,149344,900140,1,4.06,"NE","OLDTOWN",39.598,-78.576,3935880,7834560
202006,149344,900142,1,4.75,"ESE","FLINTSTONE",39.6809,-78.4842,3940854,7829052
202006,149344,900143,1,6.26,"ENE","NOTTINGHAM",38.7365,-76.5938,3844190,7635628
202006,149345,900144,1,2.31,"E","FLATS",39.1745,-78.9375,3910470,7856250
202006,149345,900145,1,2.85,"SW","RUSSELLDALE",39.2522,-78.9693,3915132,7858158
202006,149345,900146,1,.67,"NW","RADA",39.278,-78.927,3916680,7855620
202006,149345,900147,1,1.86,"SSE","JUNCTION",39.2953,-78.8562,3917718,7851372
202006,149345,900149,1,.41,"NW","WEST ROMNEY",39.3343,-78.7752,3920058,7846512
202006,149345,900150,1,.19,"NW","LARGENT",39.4816,-78.3829,3928896,7822974
202006,149345,900151,1,0,"N","BERKELEY SPGS",39.63,-78.23,3937800,7813800
202006,149345,900152,1,3.74,"W","JOHNSTOWN",39.5745,-78.0999,3934470,785994
202006,149346,900172,1,2.44,"ENE","PRITCHARDVILLE",32.24,-80.93,3214400,8055800
202006,149346,900173,1,.58,"E","GRAHAMVILLE",32.47,-80.96,3228200,8057600
202006,149347,900174,1,6.91,"N","TYBEE ISLAND",32.11,-80.84,326600,8050400
202006,149348,900153,1,1.71,"E","TENLEYTOWN",38.9538,-77.0385,3857228,772310
202006,149348,900167,1,1,"SSW","ANACOSTIA",38.8568,-76.9775,3851408,7658650
202006,149349,900154,1,2.07,"SSE","ALDRIDGE",39.2914,-77.9086,3917484,7754516
202006,149350,900181,1,3.5,"S","FERNWOOD",32.05,-81.19,323000,8111400
202006,149350,900192,1,.59,"W","VERNONBURG",31.97,-81.13,3158200,817800
202006,149351,900176,1,2.23,"NW","DAUFUSKIE IS",32.1,-80.88,326000,8052800
202006,149352,900155,1,1.76,"WSW","LEAVELLS",38.2396,-77.5496,3814376,7732976
202006,149353,900803,1,.58,"E","BROOKLET",32.38,-81.66,3222800,8139600
202006,149354,900806,1,3.61,"SE","WHITEHALL",32.68,-80.64,3240800,8038400
202006,149354,900809,1,3.11,"NW","JACKSONBORO",32.8,-80.49,3248000,8029400
202006,149355,900935,1,6.91,"N","TYBEE ISLAND",32.11,-80.84,326600,8050400
202006,149355,901005,1,0,"N","EDISTO BUOY (41004)",32.5,-79.1,3230000,796000
202006,149356,900937,1,.69,"S","RIDGELAND MUNI ARPT",32.49,-81,3229400,8100
202006,149356,900939,1,4.55,"WNW","GROVER",33.13,-80.65,337800,8039000
202006,149356,900940,1,4.75,"SSW","REEVESVILLE",33.14,-80.67,338400,8040200
202006,149356,900941,1,1.38,"S","ST GEORGE",33.16,-80.57,339600,8034200
202006,149356,900944,1,2.71,"ESE","OLD HOUSE",32.43,-80.86,3225800,8051600
202006,149356,900946,1,.91,"SE","BLUFFTON",32.22,-80.86,3213200,8051600
202006,149358,901007,1,.9,"SE","LEWIS",32.81,-81.67,3248600,8140200
202006,149359,901025,1,1.35,"WSW","FOLLY BEACH",32.65,-79.94,3239000,7956400
202006,149360,900156,1,2.2,"WNW","SMITH XRDS",39.5763,-78.2705,3934578,7816230
202006,149362,901120,1,4.84,"N","MILLETT",33.15,-81.53,339000,8131800
202006,149362,901122,1,.9,"SW","ULMERS",33.09,-81.21,335400,8112600
202006,149362,901125,1,6.4,"W","REEVESVILLE",33.19,-80.74,3311400,8044400
202006,149362,901127,1,1.35,"WSW","REEVESVILLE",33.19,-80.65,3311400,8039000
202006,149362,901129,1,4.19,"N","BADHAM",33.26,-80.61,3315600,8036600
202006,149362,901130,1,3.11,"NE","SNIDERS XRDS",32.91,-80.81,3254600,8048600
202006,149362,901132,1,3.64,"SSE","RUFFIN",32.95,-80.78,3257000,8046800
202006,149362,901135,1,3.5,"N","COTTAGEVILLE",32.98,-80.49,3258800,8029400
202006,149362,901137,1,2.15,"NNW","GIVHANS",33.05,-80.34,333000,8020400
202006,149362,901153,1,5.06,"ENE","CROSS",33.35,-80.09,3321000,805400
202006,149363,901158,1,4.31,"NNW","DONALD",31.88,-81.87,3152800,8152200
202006,149364,900157,1,.39,"SE","DICKERSON",39.2167,-77.4242,3913002,7725452
202006,149364,900159,1,2.14,"ESE","TUSCARORA",39.236,-77.4343,3914160,7726058
202006,149364,900160,1,.98,"SSW","REDLAND",39.1364,-77.1552,398184,779312
202006,149364,900161,1,.6,"E","BARTHOLOW",39.3695,-77.2187,3922170,7713122
202006,149364,900162,1,.33,"SSW","KENSINGTON ESTATES",39.0259,-77.0732,391554,774392
202006,149364,900163,1,1.5,"E","ROCKS",39.6332,-76.3922,3937992,7623532
202006,149364,900164,1,.57,"WNW","GLENWOOD",39.5219,-76.3404,3931314,7620424
202006,149364,900165,1,.13,"WSW","MONROVIA",39.3692,-77.2722,3922152,7716332
202006,149364,900166,1,1.62,"SW","SMALLWOOD",39.5044,-77.0028,3930264,77168
202006,149365,904990,1,1.25,"SE","THE CHARLESTON BATTERY",32.755,-79.918,3245300,7955080
202006,149365,904992,1,1.16,"E","THE CHARLESTON BATTERY",32.77,-79.91,3246200,7954600
202006,149365,904993,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149365,904994,1,.9,"SE","ISLE OF PALMS",32.78,-79.78,3246800,7946800
202006,149366,904998,1,2.15,"SSW","TYBEE ISLAND",31.98,-80.85,3158800,8051000
202006,149366,905002,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149366,905004,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149366,905005,1,1.16,"E","THE CHARLESTON BATTERY",32.77,-79.91,3246200,7954600
202006,149366,905008,1,6.91,"N","TYBEE ISLAND",32.11,-80.84,326600,8050400
202006,149366,905010,1,4.5,"SSE","SULLIVANS ISLAND",32.7,-79.8,3242000,7948000
202006,149366,905011,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149366,905013,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149366,905674,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202006,149367,905014,1,.69,"S","MYERS",32.81,-79.95,3248600,7957000
202006,149367,905015,1,4.11,"E","GROVER",33.09,-80.51,335400,8030600
202006,149368,900168,1,.2,"WSW","LEWINSVILLE",38.9289,-77.2035,3855734,7712210
202006,149369,900169,1,.78,"NE","MILLESON",39.4784,-78.6704,3928704,7840224
202006,149369,900170,1,1.61,"WSW","OKONOKO",39.5102,-78.5475,3930612,7832850
202006,149369,900171,1,.47,"SSW","BERKELEY SPGS",39.6239,-78.2339,3937434,7814034
202006,149370,900175,1,.92,"WNW","OLDTOWN",39.5568,-78.6348,3933408,7838088
202006,149370,900178,1,.69,"E","URBANA",39.3316,-77.3373,3919896,7720238
202006,149370,900180,1,1.01,"WNW","HANCOCK",39.708,-78.1958,3942480,7811748
202006,149370,900182,1,.69,"E","LINWOOD",39.5685,-77.1372,3934110,778232
202006,149370,900184,1,.37,"W","NEWBURG",38.3796,-76.9568,3822776,7657408
202006,149370,900186,1,.11,"SW","CLOPPER",39.1489,-77.2314,398934,7713884
202006,149370,900189,1,.4,"WSW","HYATTSTOWN",39.2774,-77.3266,3916644,7719596
202006,149370,900190,1,1.75,"W","URBANA",39.3291,-77.3827,3919746,7722962
202006,149370,900191,1,.97,"NNW","DYNARD",38.3325,-76.7382,3819950,7644292
202006,149370,900193,1,1.37,"NE","WOODHAVEN",39.0165,-77.1158,39990,776948
202006,149370,900194,1,.54,"SE","HUNTINGTOWN",38.6141,-76.6135,3836846,7636810
202006,149370,900195,1,.46,"NW","ST LEONARD",38.4742,-76.5067,3828452,7630402
202006,149370,900197,1,1.26,"WNW","PINE ORCHARD",39.2899,-76.8897,3917394,7653382
202006,149370,900198,1,1.16,"NNE","BRINKLEIGH MANOR",39.2965,-76.8255,3917790,7649530
202006,149370,900199,1,.7,"WNW","PADONIA",39.4527,-76.6427,3927162,7638562
202006,149370,900200,1,1.02,"SSE","PLEASANT GROVE",39.5567,-76.7715,3933402,7646290
202006,149370,900201,1,2.4,"SSW","NORTH LAUREL",39.0996,-76.9017,395976,7654102
202006,149370,900202,1,.35,"SSW","SCAGGSVILLE",39.145,-76.9013,398700,7654078
202006,149370,900204,1,.81,"WSW","WOODLAWN",39.3172,-76.7448,3919032,7644688
202006,149370,900205,1,1.44,"ESE","MC ALPINE",39.2435,-76.8045,3914610,7648270
202006,149370,900210,1,1.02,"W","OAKLEIGH",39.402,-76.569,3924120,7634140
202006,149372,900177,1,.51,"WNW","FAIRHAVEN",41.6536,-70.9285,4139216,7055710
202006,149372,900177,2,.44,"WNW","FAIRHAVEN",41.6524,-70.928,4139144,7055680
202006,149372,900177,3,.42,"WNW","FAIRHAVEN",41.653,-70.927,4139180,7055620
202006,149372,900177,4,.48,"NW","FAIRHAVEN",41.6539,-70.9277,4139234,7055662
202006,149372,900179,1,.69,"N","(ACK)NANTUCKET MEM A",41.26,-70.07,4115600,704200
202006,149372,900183,1,1.24,"SE","FAIRHAVEN",41.64,-70.9,4138400,7054000
202006,149372,900185,1,0,"N","ROWE",42.7,-72.9,4242000,7254000
202006,149372,900187,1,0,"N","HAWLEY",42.57,-72.88,4234200,7252800
202006,149372,900188,1,.86,"SW","EAST SPRINGFIELD",42.12,-72.54,427200,7232400
202006,149372,900196,1,1.24,"E","CONWAY",42.5225,-72.6558,4231350,7239348
202006,149372,900203,1,1.08,"SW","SPRUCE CORNER",42.4884,-72.8642,4229304,7251852
202006,150036,904866,3,2.68,"NW","BASS XRDS",36.0095,-78.111,36570,786660
202006,150036,904866,4,2.73,"NNW","BASS XRDS",36.0159,-78.1006,36954,786036
202006,150036,904867,1,1.81,"WSW","DORTCHES",36.01,-77.9,36600,7754000
202006,150036,904867,2,1.13,"NNE","WESTRY",35.9854,-77.8934,3559124,7753604
202006,150036,904867,3,1.83,"ENE","NASHVILLE",35.9836,-77.9419,3559016,7756514
202006,150036,904867,4,2.25,"SW","RED OAK",36.0299,-77.9317,361794,7755902
202006,150036,904868,1,2.08,"WNW","SPRING HOPE",35.9611,-78.1546,3557666,789276
202006,150036,904868,2,2.05,"W","SPRING HOPE",35.9514,-78.1566,3557084,789396
202006,150036,904868,3,.79,"WNW","SPRING HOPE",35.9538,-78.1333,3557228,787998
202006,150036,904868,4,1.13,"NW","SPRING HOPE",35.9627,-78.1329,3557762,787974
202006,150036,904869,1,.56,"E","SEVEN PATHS",36,-78.17,3600,7810200
202006,150036,904869,2,.87,"E","SEVEN PATHS",36.0018,-78.1647,36108,789882
202006,150036,904869,3,.64,"NNE","SEVEN PATHS",36.0078,-78.1738,36468,7810428
202006,150036,904869,4,.34,"N","SEVEN PATHS",36.005,-78.1797,36300,7810782
202006,150036,904870,1,1.92,"ESE","NORTH HENDERSON",36.3364,-78.3399,3620184,7820394
202006,150036,904870,2,.92,"S","NORTH HENDERSON",36.3368,-78.368,3620208,7822080
202006,150036,904870,3,.58,"E","NORTH HENDERSON",36.3496,-78.3596,3620976,7821576
202006,150036,904870,4,1.32,"SSE","GREYSTONE",36.3516,-78.3434,3621096,7820604
202006,150036,904871,1,1.31,"ESE","HICKORY ROCK",36.12,-78.2,367200,7812000
202006,150036,904871,2,.84,"ESE","HICKORY ROCK",36.1236,-78.2071,367416,7812426
202006,150036,904871,3,1.08,"ESE","HICKORY ROCK",36.1253,-78.2015,367518,7812090
202006,150036,904871,4,1.52,"ESE","HICKORY ROCK",36.123,-78.1943,367380,7811658
202006,150036,904872,1,1.31,"ENE","INGLESIDE",36.19,-78.28,3611400,7816800
202006,150036,904872,2,1.73,"NE","INGLESIDE",36.1965,-78.2766,3611790,7816596
202006,150036,904872,3,1.57,"NE","INGLESIDE",36.1986,-78.2839,3611916,7817034
202006,150036,904872,4,.95,"NE","INGLESIDE",36.1905,-78.289,3611430,7817340
202006,150036,904873,1,1.81,"WNW","ALERT",36.24,-78.26,3614400,7815600
202006,150036,904873,2,1.75,"NW","ALERT",36.2487,-78.2512,3614922,7815072
202006,150036,904873,3,2.33,"NW","ALERT",36.2541,-78.2591,3615246,7815546
202006,150036,904873,4,2.41,"WNW","ALERT",36.2411,-78.2711,3614466,7816266
202006,150036,904874,1,1.31,"ESE","OXFORD",36.31,-78.56,3618600,7833600
202006,150036,904874,2,.27,"NW","DICKERSON",36.2723,-78.554,3616338,7833240
202006,150036,904874,3,1.5,"N","BELLTOWN",36.2916,-78.623,3617496,7837380
202006,150036,904874,4,1.13,"SSW","O H JCT",36.335,-78.5882,3620100,7835292
202006,150036,904875,1,3.44,"SSW","SEVEN PATHS",35.9514,-78.1935,3557084,7811610
202006,150036,904875,2,3.33,"S","SEVEN PATHS",35.952,-78.1851,3557120,7811106
202006,150036,904875,3,3.73,"NE","DADDYSVILLE",35.9445,-78.1824,3556670,7810944
202006,150036,904875,4,3.41,"NNE","DADDYSVILLE",35.9442,-78.193,3556652,7811580
202006,150036,904876,1,2.15,"NNW","MOULTON",36.2,-78.26,3612000,7815600
202006,150036,904876,2,1.99,"NNW","MOULTON",36.1953,-78.267,3611718,7816020
202006,150036,904876,3,2.13,"NE","INGLESIDE",36.2015,-78.2727,3612090,7816362
202006,150036,904876,4,2.36,"SW","ALERT",36.205,-78.259,3612300,7815540
202006,150036,904877,1,1.78,"NW","KITTRELL",36.25,-78.45,3615000,7827000
202006,150036,904877,2,1.54,"NW","KITTRELL",36.2445,-78.4511,3614670,7827066
202006,150036,904877,3,1.34,"NNW","KITTRELL",36.2467,-78.4421,3614802,7826526
202006,150036,904877,4,1.74,"NNW","KITTRELL",36.2518,-78.4457,3615108,7826742
202006,150036,904878,1,.69,"N","NASHVILLE",35.98,-77.97,3558800,7758200
202006,150036,904878,2,.26,"WNW","NASHVILLE",35.972,-77.9739,3558320,7758434
202006,150036,904878,3,1.22,"NW","NASHVILLE",35.9817,-77.9865,3558902,7759190
202006,150036,904878,4,1.18,"N","NASHVILLE",35.9871,-77.9707,3559226,7758242
202006,150036,904879,1,2.07,"S","CENTERVILLE",36.15,-78.1,369000,786000
202006,150036,904880,1,1.49,"NNE","BATCHELOR XRDS",35.97,-78.01,3558200,78600
202006,150036,904881,1,0,"N","(RWI)ROCKY MT WILSON",35.85,-77.9,3551000,7754000
202006,150036,904882,1,2.34,"ENE","EASONBURG",35.93,-77.83,3555800,7749800
202006,150036,904883,1,1.31,"ESE","LITTLE EASONBURG",35.96,-77.85,3557600,7751000
202006,150051,904735,1,1.59,"NW","MAGAZINE",30.7473,-88.0877,3044838,885262
202006,150051,904735,2,1.49,"NW","MAGAZINE",30.7468,-88.0858,3044808,885148
202006,150051,904735,3,1.45,"NW","MAGAZINE",30.7457,-88.0863,3044742,885178
202006,150051,904735,4,1.49,"NW","MAGAZINE",30.7461,-88.0867,3044766,885202
202006,150051,904735,5,1.56,"NW","MAGAZINE",30.7462,-88.0881,3044772,885286
202006,150053,904740,1,1,"S","SOLWAY",35.9655,-84.18,3557930,8410800
202006,150053,904740,2,0,"S","POWELL",36.03,-84.03,361800,841800
202006,150053,904740,3,2,"SE","BEARDEN",35.9095,-83.9747,3554570,8358482
202006,150053,904740,4,2,"S","CEDAR BLUFF",35.8911,-84.1,3553466,846000
202006,150053,904741,1,5,"NE","FRIENDSVILLE",35.8012,-84.0669,3548072,844014
202006,150053,904741,2,3,"N","FRIENDSVILLE",35.7934,-84.13,3547604,847800
202006,150053,904741,3,0,"E","FRIENDSVILLE",35.75,-84.13,3545000,847800
202006,150053,904741,4,4,"E","FRIENDSVILLE",35.75,-84.0587,3545000,843522
202006,150053,904743,1,3,"ENE","WILDWOOD",35.8166,-83.8205,3548996,8349230
202006,150053,904743,2,3,"E","WILDWOOD",35.8,-83.8165,3548000,8348990
202006,150053,904743,3,1,"E","WILDWOOD",35.8,-83.8522,3548000,8351132
202006,150053,904743,4,2,"NE","WILDWOOD",35.8205,-83.8448,3549230,8350688
202006,150095,904997,1,0,"N","EDISTO BUOY (41004)",32.5,-79.1,3230000,796000
202006,150114,905084,1,1.32,"WSW","EAST MARION",35.69,-82,3541400,8200
202006,150116,905108,1,3.87,"WSW","OWINGS",34.602,-82.189,3436120,8211340
202006,150116,905108,2,3.68,"WSW","OWINGS",34.608,-82.189,3436480,8211340
202006,150120,905112,1,.69,"N","COVE",35.68,-82.95,3540800,8257000
202006,150121,905121,1,6.81,"NE","PENDLETON",34.717,-82.682,3443020,8240920
202006,150124,905135,1,.84,"S","TURNERSBURG",35.888,-80.822,3553280,8049320
202006,150124,905135,2,4.63,"NW","ELMWOOD",35.804,-80.819,3548240,8049140
202006,150124,905136,1,.56,"W","COLUMBUS",35.25,-82.21,3515000,8212600
202006,150124,905185,1,.42,"ENE","MOORESVILLE ARPT",35.622,-80.893,3537320,8053580
202006,150126,905153,1,4.22,"N","COLFER",40.091,-101.8697,405460,10152182
202006,150126,905153,2,4.3,"N","COLFER",40.091,-101.8541,405460,10151246
202006,150134,905197,1,.85,"NE","MURDO",43.89,-100.71,4353400,10042600
202006,150134,905198,1,.85,"NW","VIVIAN",43.93,-100.29,4355800,10017400
202006,150134,905199,1,5.55,"N","VIVIAN",44,-100.29,4400,10017400
202006,150134,905200,1,10.41,"N","PRESHO MUNI ARPT",44.07,-100.01,444200,100600
202007,150563,907861,1,2.07,"S","BUNKER",44.2,-101.1,4412000,1016000
202007,150563,907862,1,11.1,"S","BULLHEAD",45.61,-101.06,4536600,1013600
202007,150563,907864,1,.69,"S","PARADE",45.02,-101.1,451200,1016000
202007,150567,907875,1,2.13,"SSE","WAKPALA",45.64,-100.52,4538400,10031200
202007,150567,907877,1,3.75,"NNW","CHELSEA",45.22,-98.78,4513200,9846800
202007,150567,907879,1,3.12,"NNE","SELBY",45.54,-100,4532400,10000
202007,150567,907880,1,3.75,"NNW","CHELSEA",45.22,-98.78,4513200,9846800
202007,150567,907882,1,5.06,"SE","JAVA",45.44,-99.84,4526400,9950400
202007,150567,907883,1,9.57,"SE","JAVA",45.39,-99.78,4523400,9946800
202007,150567,907884,1,9.69,"S","BOWDLE",45.31,-99.66,4518600,9939600
202007,150567,908122,1,3.48,"NNW","WETONKA",45.6688,-98.798,4540128,9847880
202007,150567,908122,2,1.87,"NE","WETONKA",45.6423,-98.7581,4538538,9845486
202007,150567,908126,1,8.72,"SW","LANGLAKE",45.77,-99.36,4546200,9921600
202007,150567,908127,1,.48,"E","LEOLA",45.72,-98.94,4543200,9856400
202007,150567,908129,1,1.19,"NW","WETONKA",45.63,-98.8,4537800,9848000
202007,150567,908130,1,1.46,"NNW","WETONKA",45.64,-98.79,4538400,9847400
202007,150567,908131,1,3.49,"N","WETONKA",45.67,-98.79,4540200,9847400
202007,150567,908132,1,1.61,"WNW","LONG LAKE COLONY",45.61,-98.83,4536600,9849800
202007,150567,908133,1,.84,"NW","WETONKA",45.63,-98.79,4537800,9847400
202007,150567,908135,1,.84,"NE","WETONKA",45.63,-98.77,4537800,9846200
202007,150567,908136,1,6.39,"NNE","CRAVEN",45.51,-98.89,4530600,9853400
202007,150567,908138,1,.84,"NE","MINA",45.44,-98.76,4526400,9845600
202007,150567,908139,1,4.86,"N","CHELSEA",45.24,-98.76,4514400,9845600
202007,150567,908146,1,3.42,"E","FAULKTON MUNI ARPT",45.03,-99.05,451800,993000
202007,150567,908148,1,10.92,"NE","POLO",44.89,-98.94,4453400,9856400
202007,150567,908149,1,4.8,"WNW","MC LAUGHLIN",45.85,-100.91,4551000,10054600
202007,150567,908150,1,11.1,"S","BULLHEAD",45.61,-101.06,4536600,1013600
202007,150567,908151,1,1.38,"N","HERREID MUNI ARPT",45.87,-100.07,4552200,1004200
202007,150567,908152,1,.84,"NW","SPRING CREEK COLONY",45.91,-98.84,4554600,9850400
202007,150567,908154,1,1.46,"NNW","RICHMOND",45.54,-98.64,4532400,9838400
202007,150567,908155,1,2.84,"NE","MINA",45.46,-98.73,4527600,9843800
202007,150567,908156,1,2.84,"NE","MINA",45.46,-98.73,4527600,9843800
202007,150567,908158,1,4.02,"SW","CHELSEA",45.13,-98.81,457800,9848600
202007,150567,908159,1,.97,"E","TOLSTOY",45.2,-99.61,4512000,9936600
202007,150567,908165,1,1,"W","WETONKA",45.62,-98.8007,4537200,9848042
202007,150567,908173,1,.84,"WNW","LONG LAKE COLONY",45.6065,-98.8148,4536390,9848888
202007,150567,908173,2,0,"WNW","LONG LAKE COLONY",45.6,-98.8,4536000,9848000
202007,150582,907994,1,7,"N","CAPE FEAR SEA NAVIGATIONAL BUOY",33.9,-78.07,3354000,784200
202007,150583,907995,1,83.88,"W","FRYING PAN SHOALS BUOY",33.35,-79.19,3321000,7911400
202007,150586,908007,1,3.24,"E","MONROE",38.63,-112.06,3837800,1123600
202007,150587,908024,1,.86,"SW","SALEM",41.47,-72.28,4128200,7216800
202007,150587,908026,1,1.38,"N","DANBURY",41.4,-73.47,4124000,7328200
202007,150587,908028,1,.73,"W","HALLVILLE",41.4803,-72.0441,4128818,722646
202007,150588,908010,1,2.02,"E","WESTTOWN",41.3326,-74.5112,4119956,7430672
202007,150588,908015,1,1.04,"W","LAKE",41.3,-74.32,4118000,7419200
202007,150588,908017,1,1.05,"W","(ISP)MC ARTHUR FLD I",40.8,-73.12,4048000,737200
202007,150588,908023,1,1.28,"SE","UPTON",40.8656,-72.8646,4051936,7251876
202007,150589,908009,1,.88,"NE","VERMILLION",38.88,-111.96,3852800,11157600
202007,150589,908011,1,2.33,"SSW","SHARP",39.59,-111.92,3935400,11155200
202007,150589,908012,1,12.89,"NW","MOHRLAND",39.61,-111.18,3936600,11110800
202007,150591,908016,1,2.42,"WNW","FRUITA",38.2992,-111.2872,3817952,11117232
202007,150591,908016,2,3.24,"ENE","FRUITA",38.2982,-111.1948,3817892,11111688
202007,150591,908016,3,3.77,"ESE","FRUITA",38.2594,-111.1856,3815564,11111136
202007,151263,911790,1,1.38,"N","DUQUESNE",37.1,-94.47,376000,9428200
202007,151263,911794,1,.69,"N","DUQUESNE",37.09,-94.47,375400,9428200
202007,151263,911796,1,1.65,"E","PARSHLEY",37.07,-94.22,374200,9413200
202007,151263,911799,1,1.49,"SSE","ANDERSON",36.63,-94.42,3637800,9425200
202007,151263,911802,1,2.22,"W","KIMBERLING CITY",36.6,-93.47,3636000,9328200
202007,151264,911814,1,1.49,"SSW","GRANBY",36.9,-94.28,3654000,9416800
202007,151264,911816,1,1.8,"WNW","STARK CITY",36.88,-94.23,3652800,9413800
202007,151264,911818,1,3.03,"SE","NEWTONIA",36.85,-94.14,3651000,948400
202007,151264,911824,1,.55,"W","POWELL",36.62,-94.19,3637200,9411400
202007,151264,911824,2,.98,"NW","POWELL",36.6304,-94.1921,3637824,9411526
202007,151264,911824,3,.89,"N","POWELL",36.6328,-94.1778,3637968,9410668
202007,151264,911824,4,.39,"ENE","POWELL",36.6219,-94.1733,3637314,9410398
202007,151264,911824,5,.27,"S","POWELL",36.6161,-94.1792,3636966,9410752
202007,151264,911826,1,.69,"N","PINEVILLE EDWARDS AR",36.61,-94.35,3636600,9421000
