"BlockCode","Blkgr","tract","resproviders","bb253_num","bb253_per","bbmin_dl","bbmax_dl","bbmin_up","bbmax_up","avgMaxAdDown","avgMaxAdUp"
"511319302004200","511319302004","51131930200",5,3,60,2,940,0.768,35,214.4,8.6136
"511319302004201","511319302004","51131930200",5,3,60,2,940,0.768,35,214.4,8.6136
"511319302004202","511319302004","51131930200",4,3,75,2,100,1.3,3,38,2.575
"511319302004203","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004204","511319302004","51131930200",5,3,60,2,2000,0.768,2000,426.4,401.6136
"511319302004205","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004206","511319302004","51131930200",4,2,50,2,100,0.768,3,32.5,2.017
"511319302004207","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004208","511319302004","51131930200",4,3,75,2,100,1.3,3,38,2.575
"511319302004209","511319302004","51131930200",8,6,75,1.5,2000,0.384,2000,390.4375,256.9605
"511319302004210","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004211","511319302004","51131930200",8,6,75,2,2000,0.768,2000,391.125,257.0085
"511319302004212","511319302004","51131930200",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319302004213","511319302004","51131930200",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319302004214","511319302004","51131930200",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319302004215","511319302004","51131930200",7,5,71.4,2,2000,0.768,2000,442.428571428571,292.295428571429
"511319302004216","511319302004","51131930200",5,4,80,2,2000,1.3,2000,431.4,403.46
"511319302004217","511319302004","51131930200",6,4,66.7,2,2000,1,2000,512.833333333333,340.55
"511319302004218","511319302004","51131930200",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319302004219","511319302004","51131930200",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319302004220","511319302004","51131930200",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319302004221","511319302004","51131930200",2,2,100,100,2000,3,2000,1050,1001.5
"511319302004222","511319302004","51131930200",6,4,66.7,2,2000,0.768,2000,359.5,335.178
"511319302004223","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004224","511319302004","51131930200",4,2,50,2,100,0.768,3,33,2.017
"511319302004225","511319302004","51131930200",4,2,50,1.5,100,0.384,3,32.125,1.921
"511319302004226","511319302004","51131930200",5,3,60,1.5,100,0.384,3,30.7,2.1368
"511319302004227","511319302004","51131930200",2,2,100,30,100,3,10,65,6.5
"511319302004228","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004229","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004230","511319302004","51131930200",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319302004231","511319302004","51131930200",1,1,100,100,100,3,3,100,3
"511319302004232","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004233","511319302004","51131930200",1,1,100,100,100,3,3,100,3
"511319302004234","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004235","511319302004","51131930200",6,4,66.7,2,2000,0.768,2000,511.666666666667,340.511333333333
"511319302004236","511319302004","51131930200",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319302004237","511319302004","51131930200",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319302004238","511319302004","51131930200",1,1,100,100,100,3,3,100,3
"511319302004239","511319302004","51131930200",4,2,50,1.5,100,0.384,3,32.125,1.921
"511319302004240","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004241","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319302004242","511319302004","51131930200",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001000","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,359.5,335.178
"511319303001001","511319303001","51131930300",4,3,75,2,2000,1.3,2000,531.75,501.825
"511319303001002","511319303001","51131930300",4,3,75,2,2000,1.3,2000,531.75,501.825
"511319303001003","511319303001","51131930300",4,3,75,2,2000,1.3,2000,531.75,501.825
"511319303001004","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"511319303001005","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001006","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"511319303001007","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001008","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001009","511319303001","51131930300",7,6,85.7,2,2000,1.3,2000,446,293.614285714286
"511319303001010","511319303001","51131930300",3,3,100,30,2000,3,2000,710,671
"511319303001011","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001012","511319303001","51131930300",5,4,80,2,940,1.3,35,219.4,10.46
"511319303001013","511319303001","51131930300",5,3,60,2,100,0.768,10,32.4,3.6136
"511319303001014","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001015","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001016","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001017","511319303001","51131930300",1,1,100,100,100,3,3,100,3
"511319303001018","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001019","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001020","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001021","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001022","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001023","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001024","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001025","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001026","511319303001","51131930300",5,3,60,2,100,0.768,10,32.4,3.6136
"511319303001027","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001028","511319303001","51131930300",5,3,60,2,100,0.768,10,32.4,3.6136
"511319303001029","511319303001","51131930300",1,1,100,100,100,3,3,100,3
"511319303001030","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001031","511319303001","51131930300",4,2,50,2,100,0.768,3,33,2.017
"511319303001032","511319303001","51131930300",4,2,50,2,100,0.768,3,33,2.017
"511319303001033","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001034","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001035","511319303001","51131930300",5,3,60,2,940,0.768,35,214,8.6136
"511319303001036","511319303001","51131930300",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"511319303001037","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001038","511319303001","51131930300",4,3,75,2,2000,1.3,2000,531.75,501.825
"511319303001039","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001040","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001041","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"511319303001042","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001043","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001044","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001045","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001046","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001047","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001048","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001049","511319303001","51131930300",3,3,100,30,2000,3,2000,710,671
"511319303001050","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001051","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001052","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001053","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001054","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001055","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"511319303001056","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001057","511319303001","51131930300",5,4,80,2,2000,1.3,2000,431.4,403.46
"511319303001058","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001059","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,360,336.344666666667
"511319303001060","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001061","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001062","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303001063","511319303001","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303001064","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001065","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001066","511319303001","51131930300",8,6,75,2,2000,0.768,2000,390.875,257.0085
"511319303001067","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001068","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001069","511319303001","51131930300",5,4,80,2,2000,1.3,2000,613.4,408.46
"511319303001070","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.428571428571,293.295428571429
"511319303001071","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001072","511319303001","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303001073","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001074","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001075","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001076","511319303001","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303001077","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001078","511319303001","51131930300",4,3,75,2,2000,1.3,2000,531.75,501.825
"511319303001079","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001080","511319303001","51131930300",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"511319303001081","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001082","511319303001","51131930300",5,4,80,2,2000,1.3,2000,431.4,403.46
"511319303001083","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001084","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001085","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001086","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001087","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001088","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001089","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001090","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001091","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001092","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001093","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001094","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001095","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001096","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001097","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001098","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001099","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001100","511319303001","51131930300",6,4,66.7,2,100,0.768,10,31.1666666666667,3.51133333333333
"511319303001101","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001102","511319303001","51131930300",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"511319303001103","511319303001","51131930300",6,4,66.7,2,100,0.768,10,30.8333333333333,3.51133333333333
"511319303001104","511319303001","51131930300",6,4,66.7,2,100,0.768,10,30.8333333333333,3.51133333333333
"511319303001105","511319303001","51131930300",2,2,100,100,2000,3,2000,1050,1001.5
"511319303001106","511319303001","51131930300",1,1,100,100,100,3,3,100,3
"511319303001107","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001108","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303001109","511319303001","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303001110","511319303001","51131930300",6,4,66.7,2,2000,1,2000,362,336.383333333333
"511319303001111","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001112","511319303001","51131930300",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"511319303001113","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001114","511319303001","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303001115","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001116","511319303001","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303001117","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001118","511319303001","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303001119","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001120","511319303001","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303001121","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001122","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001123","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001124","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001125","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001126","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001127","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001128","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001129","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001130","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001131","511319303001","51131930300",4,2,50,2,100,0.768,3,32.5,2.017
"511319303001132","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001133","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001134","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001135","511319303001","51131930300",5,4,80,2,2000,1.3,2000,431.4,403.46
"511319303001136","511319303001","51131930300",3,3,100,30,2000,3,2000,710,671
"511319303001137","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001138","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001139","511319303001","51131930300",5,4,80,2,2000,1.3,2000,431.4,403.46
"511319303001140","511319303001","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303001141","511319303001","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303001142","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001143","511319303001","51131930300",1,1,100,100,100,3,3,100,3
"511319303001144","511319303001","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303001145","511319303001","51131930300",4,2,50,2,100,0.768,3,32.5,2.017
"511319303001146","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303001147","511319303001","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303002000","511319303002","51131930300",5,3,60,2,100,0.768,10,32.4,3.6136
"511319303002001","511319303002","51131930300",5,3,60,2,100,0.768,10,32.4,3.6136
"511319303002002","511319303002","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303002003","511319303002","51131930300",5,3,60,2,100,1,10,34.4,3.66
"511319303002004","511319303002","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303002005","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002006","511319303002","51131930300",4,3,75,2,100,1.3,10,39.25,4.325
"511319303002007","511319303002","51131930300",3,3,100,30,940,3,35,356.666666666667,16
"511319303002008","511319303002","51131930300",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"511319303002009","511319303002","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303002010","511319303002","51131930300",2,2,100,30,100,3,10,65,6.5
"511319303002011","511319303002","51131930300",3,3,100,30,940,3,35,356.666666666667,16
"511319303002012","511319303002","51131930300",3,3,100,30,940,3,35,356.666666666667,16
"511319303002013","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002014","511319303002","51131930300",3,3,100,30,940,3,35,356.666666666667,16
"511319303002015","511319303002","51131930300",5,4,80,2,940,1.3,35,219.4,10.46
"511319303002016","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002017","511319303002","51131930300",5,4,80,2,940,1.3,35,219.4,10.46
"511319303002018","511319303002","51131930300",5,4,80,2,940,1.3,35,219.4,10.46
"511319303002019","511319303002","51131930300",4,4,100,30,2000,3,2000,767.5,512
"511319303002020","511319303002","51131930300",4,4,100,30,2000,3,2000,767.5,512
"511319303002021","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002022","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002023","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002024","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002025","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002026","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002027","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002028","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002029","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002030","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002031","511319303002","51131930300",8,6,75,2,2000,1,2000,514,261.0375
"511319303002032","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002033","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002034","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002035","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002036","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002037","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002038","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002039","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002040","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002041","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002042","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002043","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002044","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002045","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002046","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.428571428571,293.295428571429
"511319303002047","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002048","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002049","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002050","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002051","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002052","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002053","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002054","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002055","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002056","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002057","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002058","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002059","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002060","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002061","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002062","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002063","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002064","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002065","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002066","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002067","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002068","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002069","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002070","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002071","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002072","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002073","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002074","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002075","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002076","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002077","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002078","511319303002","51131930300",7,5,71.4,1.5,2000,0.384,2000,442.642857142857,293.240571428571
"511319303002079","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.428571428571,293.295428571429
"511319303002080","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002081","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002082","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002083","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002084","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002085","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002086","511319303002","51131930300",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"511319303002087","511319303002","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303002088","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002089","511319303002","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303002090","511319303002","51131930300",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"511319303002091","511319303002","51131930300",6,4,66.7,2,2000,1,2000,512.833333333333,340.55
"511319303002092","511319303002","51131930300",6,4,66.7,2,2000,0.768,2000,511.666666666667,340.511333333333
"511319303002093","511319303002","51131930300",6,4,66.7,2,2000,1,2000,513.666666666667,340.55
"511319303002094","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002095","511319303002","51131930300",5,4,80,2,940,1.3,35,219.4,10.46
"511319303002096","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002097","511319303002","51131930300",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"511319303002098","511319303002","51131930300",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"511319303002099","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002100","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"511319303002101","511319303002","51131930300",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"511319303002102","511319303002","51131930300",3,3,100,30,2000,3,2000,710,671
"511319303002103","511319303002","51131930300",3,3,100,30,2000,3,2000,710,671
"511319303002104","511319303002","51131930300",2,2,100,30,100,3,10,65,6.5
