CNTY_FIPS,Year,Fipsyearmin,Janmin,Febmin,Marmin,Aprmin,Maymin,Junmin,Julmin,Augmin,Sepmin,Octmin,Novmin,Decmin,Avg_Tempmin,Fipsyearmax,Janmax,Febmax,Marmax,Aprmax,Maymax,Junmax,Julmax,Augmax,Sepmax,Octmax,Novmax,Decmax,Avg_Tempmax,Fipsyearpcp,Janpcp,Febpcp,Marpcp,Aprpcp,Maypcp,Junpcp,Julpcp,Augpcp,Seppcp,Octpcp,Novpcp,Decpcp,Avg_monthlypcp,Tot_yearlypcp
001,1895,44001281895,27.5,19.5,34.2,45,53.2,65.8,66.8,69.9,65.6,45.3,40.6,32.8,47.18,44001271895,43.1,34.1,49.5,61.3,68.6,81.8,82.8,87.4,83,64,57.8,49.6,63.58,44001011895,4.46,1.57,4.1,6.34,3.93,2.57,3.25,2.05,2.5,2.8,2.3,1.93,3.15,37.8
001,1896,44001281896,28,29.9,32.6,48.1,60.6,65.1,70.8,68.7,62,48.9,45.1,30.2,49.17,44001271896,42.8,45.9,48.9,63.7,75.8,78.8,85.9,86.3,76.1,64.4,63.1,46.2,64.83,44001011896,1.36,6.62,2.66,1.07,2.65,2.45,4.96,2.77,5.44,1.92,2.3,1.18,2.95,35.38
001,1897,44001281897,26.2,31.4,38.8,43.9,53,62.4,71,67.8,60.2,53.9,41.2,33.9,48.64,44001271897,42.1,45.4,55.7,63.1,70.6,76.7,82.6,82.4,80.2,68.6,59.9,49.5,64.73,44001011897,1.92,5.6,3.31,2.94,2.86,2.21,8.26,2.97,1.12,4.55,1.81,3.96,3.46,41.51
001,1898,44001281898,32.1,28.6,40.1,43,55.6,64.3,71.8,72,65.4,54.1,39.6,31.4,49.83,44001271898,48.1,46.8,57.9,58.3,70.1,79.1,83.7,84.6,78.8,69.7,55.6,50,65.22,44001011898,1.63,1.53,4.47,3.95,3.11,2.4,3.92,5.72,2.91,4.07,3.76,2.66,3.34,40.13
001,1899,44001281899,27.8,22.3,35.9,42.4,54.1,66,69.3,68.7,59.8,52.6,37.2,31.6,47.31,44001271899,46.3,37.5,51.4,63.1,71.9,83.2,85.3,82.2,77.3,69.2,58.4,49.1,64.58,44001011899,2.77,5.95,4.62,1.68,1.84,3.06,5.39,4.29,1.51,4.61,0.98,1.04,3.14,37.74
001,1900,44001281900,29.1,26.9,32.5,44.8,54.6,65.9,71.3,71.6,66.9,57,44.3,30.5,49.62,44001271900,46,45.2,48.4,60.9,73.6,80.5,87.5,87.6,81.6,70.9,59.5,47.5,65.77,44001011900,2.52,3.93,3.15,2.27,3.19,2.84,3.48,3.2,2.1,2.16,4.09,2.61,2.96,35.54
001,1901,44001281901,30,23.5,38,42.7,54.1,64.3,73.5,70.5,63,49.3,34.9,29.7,47.79,44001271901,43.8,38.6,54.2,55.9,69.1,79.8,87.2,83.3,77.5,67.5,50.4,46.5,62.82,44001011901,2.62,0.82,3.64,4.14,2.9,3.75,3.79,6.91,4.31,1.37,1.78,4.49,3.38,40.52
001,1902,44001281902,25.8,25.1,37.8,43.7,55.1,63.3,68.6,65.2,61.6,54,45.5,30.3,48,44001271902,41.3,37.7,55.3,60.1,71.9,80.3,85.6,82,75.7,69.6,61.2,46.4,63.92,44001011902,3.04,5.22,1.95,3.28,1.94,3.8,4.07,2.43,5.93,2.95,3.05,4.08,3.48,41.74
001,1903,44001281903,28.2,30.9,41.9,46.3,55.7,61.7,69.3,68,62.2,50.1,34,26,47.86,44001271903,44.2,48.6,58.6,61.4,72.5,74,85.6,80.6,76.6,68.1,55.5,45.2,64.24,44001011903,3.13,4.49,6.52,3.04,1.25,4,4.68,4.04,3.35,5.51,1.69,2.76,3.7,44.46
001,1904,44001281904,23.1,23,35.8,43.2,55.4,64.4,68.4,67.4,62.1,47,36.5,26.5,46.07,44001271904,42.7,38.6,50.8,59.4,73.4,79.4,83,81.2,77.9,65.9,52.9,41.2,62.2,44001011904,1.6,3.4,3.3,1.83,1.94,3,5.2,2.26,2.26,2.5,1.9,5.61,2.9,34.8
001,1905,44001281905,24.4,22,37.2,44.8,57.4,64.2,70.6,67.1,62.5,51.2,37.7,32.3,47.62,44001271905,41.1,36.1,54.3,62.5,73.8,79.5,84.1,81.6,77.7,68.7,56.3,48.2,63.66,44001011905,3.48,4.09,2.59,4.29,2.88,3.25,5.28,5.45,3.65,1.4,0.54,5.45,3.53,42.35
001,1906,44001281906,34.9,27.7,33.4,44.9,54.7,66.1,69.9,72.9,65.1,53.5,39,32,49.51,44001271906,48.9,44.8,47.3,64.1,73.1,79.7,81.4,83.5,80,65.4,55.9,47.4,64.29,44001011906,3.08,6.06,4.89,1.7,2.02,5.61,5.34,7.15,1.59,4.74,1.52,2.75,3.87,46.45
001,1907,44001281907,31.5,24,38.4,39.9,51.5,58.9,69.2,66.8,64.9,44.2,39.2,32.9,46.78,44001271907,49.4,39.8,57.8,55.4,67.6,72.6,84.4,80.9,78.6,64.1,54.2,49.9,62.89,44001011907,2.07,3.09,2.96,3.28,5.07,4.01,2.03,4.81,3.47,2.69,5.09,3.98,3.55,42.55
001,1908,44001281908,28,26.5,39.3,46.7,57.3,62.8,71.1,67.1,59.2,51.6,37.5,31.4,48.21,44001271908,44.3,41.6,56.3,64.9,72.6,79,84.9,80.1,74.6,68.6,57.3,48.8,64.42,44001011908,2.75,3.27,2.84,1.91,3.27,3.25,4.75,5.31,2.01,2.33,1.17,3.97,3.07,36.83
001,1909,44001281909,32.1,34.7,34.7,45.2,54.6,65.8,65.4,64.5,59.8,44.7,42,25.5,47.42,44001271909,48.4,53.7,50.8,62.2,71,79.9,82.5,79.8,74.5,64.5,59.5,41.8,64.05,44001011909,2.57,2.93,2.99,3.52,3.14,4.67,2.38,4.74,2.66,1.46,1.21,3.03,2.94,35.3
001,1910,44001281910,28,29.4,39.6,47.5,53.4,62.5,70.2,67.4,64.2,53.7,35.7,26.3,48.16,44001271910,44.7,46,58.5,65,69.9,75.8,84,80.7,78.5,70.7,49.2,40,63.58,44001011910,3.73,1.92,3.32,4.34,2.89,4.76,4.06,8.3,1.58,4.93,1.91,3.37,3.76,45.11
001,1911,44001281911,32.5,31.9,32.7,42,57.1,64.5,70.2,69.7,65.5,51.8,37.3,34.8,49.17,44001271911,48.3,46.3,50.5,57.5,76.5,81,86.3,84.8,78.7,66.1,54,51.8,65.15,44001011911,3.42,2.33,3.23,3.53,0.4,2.68,2.58,5.05,2.19,2.76,5.03,4.09,3.11,37.29
001,1912,44001281912,21.3,25.2,35.3,47.7,56.4,63.1,68.7,66.7,65.2,52.4,39.6,34.2,47.98,44001271912,36.2,40.5,49.4,65.1,73,78.4,82.9,81.4,78.3,69.3,56.9,51.6,63.58,44001011912,3.58,3.58,6.46,2.18,3.83,3.33,2.52,3.48,3.75,1.23,2.97,3.19,3.34,40.1
001,1913,44001281913,37.2,28.9,41.4,47.5,55.2,62.6,69.8,68,61.9,53.4,40,32.5,49.87,44001271913,54.9,45,58.1,62.4,72.9,79.7,85.6,81.5,76.4,67.1,58.2,49.5,65.94,44001011913,3.78,1.72,3.2,2.97,2.91,2.85,2.85,5.35,3.71,4.6,0.92,2,3.07,36.86
001,1914,44001281914,31.4,23.4,30.1,43,54.5,63.1,67.7,68.8,57.4,53.3,36.4,30,46.59,44001271914,46.6,41.8,46.1,59.7,74.5,81.2,81.7,84,75.6,69,56,41.2,63.12,44001011914,3.7,3.07,3.63,2.31,1.86,5.53,2.91,2.55,1.79,1.41,2.63,6.02,3.12,37.41
001,1915,44001281915,30.4,32.3,29.8,45.6,53.6,61.5,67.4,67.8,62.9,52.5,37.8,28.2,47.48,44001271915,45.2,48.4,44.9,67.2,71.2,77.1,84.7,83.3,80.6,69,58.9,45,64.62,44001011915,6.02,3.21,1.31,2.25,2.89,4.85,4.19,3.61,1.58,4.88,0.91,2.42,3.18,38.12
001,1916,44001281916,32.6,27,30.1,43.4,57.6,61.7,70.8,67.4,59.7,51.1,38.2,29.4,47.42,44001271916,51.2,45.6,47.2,61,73.8,76.4,83.1,83.3,76.2,68.5,57.7,46.2,64.18,44001011916,2.06,3.91,2.45,2.92,5.77,4.07,4.78,2.41,3.2,2.27,2.58,3.57,3.33,39.99
001,1917,44001281917,29.1,25.7,35.5,44.6,49.2,64,70.2,67,58.5,45.9,34.2,24.3,45.68,44001271917,46.6,43.8,50.7,62.4,67.8,79.3,82.6,83,71.8,63.7,53.3,38.2,61.93,44001011917,2.74,2.1,7.05,2.44,2.74,5.44,6.94,2.69,2.56,6.9,0.62,2.17,3.7,44.39
001,1918,44001281918,17.7,27.2,37.1,45.2,59.3,60.8,65.2,69.2,57.2,53.6,38.8,35.4,47.23,44001271918,32.9,47,57.1,61.1,76.6,77.7,81.8,85.4,74.8,71.5,56,50.4,64.36,44001011918,3.95,0.86,3.76,6.05,2.49,3.21,3.62,2.49,4.6,1.47,0.88,3.69,3.09,37.07
001,1919,44001281919,29.3,29.7,37.9,43.3,55.7,62.5,69.1,66.2,61.8,59.7,39.5,26.6,48.44,44001271919,47,44.8,55.6,62.6,71.6,78.1,83.5,81.6,78.7,74.1,57.9,44,64.96,44001011919,3.63,2.7,4.4,3.91,4.8,2.37,6.77,5.31,1.89,2.41,1.77,2.25,3.52,42.21
001,1920,44001281920,24.6,27.3,34.6,44.2,48.7,62.3,66.1,69,62.4,52.8,39.7,34.6,47.19,44001271920,40.9,41.2,55,62,67.3,80.3,82.3,81,78.4,72.5,57.7,49.9,64.04,44001011920,3.14,6.75,3.97,3.19,0.92,4.58,4.71,7.2,2.78,0.89,5.23,4.03,3.95,47.39
001,1921,44001281921,30.9,32.3,44.3,48.6,52.9,62.6,70.9,65.3,66.3,49.9,42.2,30.9,49.76,44001271921,49.1,49.2,64.8,67.2,69.2,81.7,85.5,81.8,84.4,69.3,60.2,48.3,67.56,44001011921,3.09,3.76,2.73,3.45,3.75,1.24,3.91,3.1,1.13,1.12,2.77,3.38,2.79,33.43
001,1922,44001281922,26.8,31.6,37.9,45.6,55.5,66.4,68.6,66.1,62.1,53.2,39.6,32.5,48.83,44001271922,41.9,47.5,54.9,64,73.1,80.3,82.6,80.2,77.9,70.5,57.5,49.7,65.01,44001011922,4.54,4.6,7,1.76,2.28,5.71,7.03,5.6,3.46,2.31,0.93,5.79,4.25,51.01
001,1923,44001281923,30.9,25.7,34.9,42.4,51.1,65.3,66.1,67.3,63.2,48.7,39.1,37.6,47.69,44001271923,48,42,55.6,61.9,71,83,82.1,82,77.8,66.8,54.6,56,65.07,44001011923,3.52,3.6,6.66,5.44,1.48,2.24,5.2,3.48,2.56,3.36,3.28,2.11,3.58,42.93
001,1924,44001281924,27.7,27.8,33.8,41.9,53.2,63,66.1,66.7,59,47.6,39.2,31,46.42,44001271924,48.4,44,51.5,60.4,69.2,78.2,81.7,83.2,73.7,68.5,56.9,49.2,63.74,44001011924,3.32,2.55,5.38,5.46,6.21,5.76,2.59,3.93,5.19,0.41,2.19,3.13,3.84,46.12
001,1925,44001281925,28.5,34.8,37.1,45.4,49.3,67.3,68.4,64.1,65,47.6,37.9,32.5,48.16,44001271925,45.8,54.9,58,65.8,70.5,85,85.8,81.2,80.9,63.7,55.6,45.9,66.09,44001011925,5.31,2.37,2.89,2.05,1.99,2.17,4.92,3.49,1.06,4.97,2.37,3.81,3.12,37.4
001,1926,44001281926,28.1,29.7,30.5,41.1,51.3,60,68.7,69.4,61.9,50.5,36.8,28.4,46.37,44001271926,44.6,47.6,49.6,60.9,71.9,77.9,84.8,84.4,77.8,68.9,57.1,44.3,64.15,44001011926,3.44,3.82,2.24,2.08,2.11,2.54,6.3,7.74,3.31,3.02,3.04,4.35,3.67,43.99
001,1927,44001281927,27.6,34.3,37.1,41.1,53.9,58.2,66.8,63.3,59.8,51.6,43.2,32.6,47.46,44001271927,44.3,51.6,55.7,59.5,72.4,76.7,83.6,78.5,79.5,71.8,61.6,49.4,65.38,44001011927,0.87,3.9,1.81,3.14,2.09,3.98,5.31,5.36,1.91,3.38,2.4,5.28,3.29,39.43
001,1928,44001281928,27.9,29.7,34.7,41.9,52.3,63.1,68.2,69.1,59.1,50.6,40.7,30.4,47.31,44001271928,47.6,47.5,52.8,62.2,69.8,78.8,85.5,85.7,74.2,70.5,58.9,48.4,65.16,44001011928,1.54,3.05,2.84,5.08,1.64,4.93,3.56,4.04,6.31,0.65,1.35,2.62,3.13,37.61
001,1929,44001281929,28.3,28,41,47.7,54.2,62.3,66.2,64.7,60.4,48.1,41.9,32.3,47.92,44001271929,46.1,44.8,59.9,65.4,72.5,80.6,84.5,82.2,78.7,67,57.1,49.2,65.67,44001011929,2.08,5.68,4.45,5.2,2.83,3.28,2.58,2.51,2.43,3.36,2.16,1.92,3.21,38.48
001,1930,44001281930,30.6,31.6,33.7,41.8,55,64,67.8,64.4,65.3,46.6,39.6,29.4,47.48,44001271930,46.3,52,53,61.2,76.7,82.2,86.9,84.9,85.3,67,57.1,45.4,66.5,44001011930,3,1.78,1.88,1.59,2.7,2.65,2.13,0.61,1.21,1.94,1.26,2.41,1.93,23.16
001,1931,44001281931,29.3,29.5,34.1,41.8,53.8,61.9,69.5,67.9,65,51.3,44.4,37.2,48.81,44001271931,46.4,49,47.4,61.4,72.4,80.3,86.8,83.9,83.3,73.1,63.8,56.1,66.99,44001011931,1.59,1.38,4.74,2.97,3.7,2.54,3.63,8.4,4.25,1.83,0.6,2.25,3.16,37.88
001,1932,44001281932,39.4,33.6,32.1,41.2,52.4,63,67.1,66.4,60,51.1,38,32.6,48.08,44001271932,56.5,52.8,50.4,63.1,71.3,81.4,85.4,85.9,79.6,69.2,57.5,51,67.01,44001011932,5.06,2.01,3.93,3.12,2.76,4.42,3.22,1.17,3.64,5.9,2.43,4.7,3.53,42.36
001,1933,44001281933,35,30.8,34.7,44,57.2,62.4,65.8,68.1,65.2,47.7,35.9,31.7,48.21,44001271933,53.6,48.5,51,62.2,75.7,83.3,83.8,84.1,83.2,69.4,54.1,50,66.58,44001011933,3.22,4.83,1.89,3.59,5.41,1.43,7.45,11.21,2.61,1.1,1.84,2.57,3.93,47.15
001,1934,44001281934,31.5,17.2,31.8,42.7,54.6,66.6,69.8,66.2,64.2,48.3,40.2,29.5,46.88,44001271934,49.4,35,49.2,61.9,72.6,84.2,87.9,82,78.4,67.5,59.4,46.7,64.52,44001011934,1.72,6.11,6.43,1.54,6.91,3.06,5.82,3.43,7.12,1.31,3.68,2.14,4.11,49.27
001,1935,44001281935,26.8,27.3,38.9,42.8,50.8,62.7,68.6,66.2,58.2,47.5,44.3,26.1,46.68,44001271935,44.2,45.5,58.6,58.3,69.8,81,84.5,82.8,77.3,68.7,58.9,40,64.13,44001011935,4.1,2.78,2.8,4.78,4.1,4.1,4.7,4.63,7.14,1.99,4.4,2.33,3.99,47.85
001,1936,44001281936,24.3,22.6,40.9,41.9,52.8,62.3,67.7,68,62.4,52.5,37,33.2,47.13,44001271936,40.2,38.7,57.8,60.1,76.4,80.4,84.8,85.7,79.9,70.4,55.1,49.3,64.9,44001011936,7.12,5.37,5.01,3.1,0.42,4.37,4.63,3.44,5.08,3.61,0.8,5.84,4.07,48.79
001,1937,44001281937,39.5,29.3,32.3,45.2,52.5,64.4,68.3,69.5,57.2,47.4,37.3,29.7,47.72,44001271937,53.5,45.4,50.1,61.7,74.1,82.5,84.9,84.8,76.5,65.1,56.3,45.3,65.02,44001011937,8.55,2.59,3.17,5.4,2.89,3.54,4.53,9.41,2.04,4.19,4.23,1.8,4.36,52.34
001,1938,44001281938,28.8,32,38.4,46.6,53.8,62,68.5,68.4,60.4,48.3,40.6,32.3,48.34,44001271938,44.9,50.6,58.5,65.4,71.4,79.6,84.7,86.9,76.7,68.2,61.7,48.2,66.4,44001011938,3.03,3,3.59,1.97,2.62,6.9,13.17,1.22,8.64,2.82,2.59,2.23,4.32,51.78
001,1939,44001281939,30.2,33,36.1,43.8,54.3,64.9,66.9,69.4,62.7,51.5,36.1,32.6,48.46,44001271939,47.9,53,54.9,63.3,75.3,83.4,83.3,84.9,81,69.5,54.5,48.1,66.59,44001011939,4.11,4.39,5.44,3.8,0.9,4.09,6.02,4.59,2.54,4.84,1.56,1.27,3.63,43.55
001,1940,44001281940,18,27,32.1,40.6,54,64.6,66.8,66.7,57.8,45.9,40.1,34.9,45.71,44001271940,35.4,45.1,49.8,58.4,72.3,82.8,85.4,81.1,76.6,65,56.8,52.2,63.41,44001011940,2.72,2.88,3.13,4.78,3.15,0.78,4.05,3.81,1.67,2.01,5.33,2.09,3.03,36.4
001,1941,44001281941,28.7,25.7,29.6,46.1,54.9,63,68,66.4,62.2,55,39.6,34,47.77,44001271941,43.5,41.8,47.6,66.5,76.6,80.3,84.1,84.3,82.4,75.4,61.8,51.7,66.33,44001011941,3.48,2.66,2.65,3.57,2.84,3.15,7.5,2.92,0.34,1.13,0.73,3.38,2.86,34.35
001,1942,44001281942,25.3,26,36.5,44.4,58.4,66.2,70.1,67.8,63.2,52.4,40.2,28.4,48.24,44001271942,44.9,42.8,54.3,66,76.9,83.7,87.8,82.5,80.9,69.2,59.7,44.9,66.13,44001011942,2.9,1.7,7.77,0.8,1.15,3.49,3.87,8.53,3.54,4.65,1.42,3.41,3.6,43.23
001,1943,44001281943,30.3,28.5,33.5,39.5,56.8,69.3,69,67.4,58.6,48.5,37.3,28.4,47.26,44001271943,48.1,50.1,54.7,60.4,75.8,86.5,86.6,86.6,78.3,66.4,58,46.5,66.5,44001011943,2.76,3,3.08,2.71,4.27,1.81,1.94,2.16,4.49,6.67,1.41,1.29,2.97,35.589999999999996
001,1944,44001281944,29.4,29.2,33.6,42.8,58.6,64.2,67.4,66.3,63,49.2,39.5,27.9,47.59,44001271944,46.1,46.6,51.4,63.1,78.7,83.1,85.7,84.6,79.5,67.6,55.6,44.4,65.53,44001011944,4.13,4.17,6.32,4.42,0.86,3.69,3.38,2.97,6.22,3.01,3.71,2.12,3.75,45
001,1945,44001281945,25.9,29.6,42.9,48.2,52.6,64.4,69,65.1,66.5,48.1,41.5,27.9,48.48,44001271945,40.3,47.8,64.1,68,70.3,82.4,83.6,82.8,81.2,68.5,59.2,40,65.68,44001011945,3.01,4.8,2.03,2.68,3.96,5.85,12.65,2.02,4.41,3.06,3.82,6.13,4.54,54.42
001,1946,44001281946,30.1,30.6,42,44.7,55.1,61.4,66.2,64.7,61.2,52.7,44.5,33.5,48.89,44001271946,45.8,49.1,60.7,62.8,72.7,79.5,83.6,80.8,78.8,71.3,61.4,53.7,66.68,44001011946,2.3,2.75,2.51,2.83,5.54,3.56,3.52,3.3,4.33,2.02,2.42,1.96,3.09,37.04
001,1947,44001281947,35.2,24,30.8,44.7,55,61.5,67.4,69.4,62.7,55.4,38.6,29.3,47.83,44001271947,51.3,41.2,46.6,64.5,74.3,79.5,83.2,86,79.6,73.4,55.8,45.6,65.08,44001011947,4.38,1.49,1.96,3.4,2.32,5.02,2.87,2.59,3.56,2.93,4.94,2.32,3.15,37.78
